"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Life.nlogo"
"2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:21:55:061 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","initial-density","wrap?","[step]","count patches with [living?] / count patches"
"34","15","false","26","0.08871679247132634"
"30","15","false","168","0.07224781884129007"
"35","15","false","10","0.10861680227428683"
"31","15","false","103","0.06822860503872169"
"33","15","false","59","0.08901088128614841"
"32","15","false","88","0.08685422997745319"
"34","15","false","27","0.0903832957553181"
"31","15","false","104","0.07028722674247623"
"30","15","false","169","0.07126752279188314"
"35","15","false","11","0.10871483187922752"
"32","15","false","89","0.09077541417508088"
"33","15","false","60","0.09224585824919125"
"34","15","false","28","0.0830310753847662"
"30","15","false","170","0.07293402607587492"
"31","15","false","105","0.06969904911283208"
"32","15","false","90","0.08950102931085188"
"33","15","false","61","0.09479462797764925"
"35","15","false","12","0.11175374963238899"
"33","15","false","62","0.0916576806195471"
"30","15","false","171","0.07283599647093422"
"34","15","false","29","0.08714831879227526"
"31","15","false","106","0.07077737476717968"
"32","15","false","91","0.09097147338496225"
"35","15","false","13","0.11224389765709245"
"33","15","false","63","0.09195176943436918"
"30","15","false","172","0.07538476619939222"
"34","15","false","30","0.08832467405156358"
"31","15","false","107","0.07009116753259484"
"32","15","false","92","0.09097147338496225"
"35","15","false","14","0.11342025291638075"
"31","15","false","108","0.07058131555729831"
"33","15","false","64","0.09508871679247133"
"34","15","false","31","0.08783452602686011"
"30","15","false","173","0.07528673659445152"
"32","15","false","93","0.09077541417508088"
"35","15","false","15","0.10714635820017646"
"33","15","false","65","0.09518674639741202"
"34","15","false","32","0.0916576806195471"
"31","15","false","109","0.07254190765611214"
"30","15","false","174","0.07087540437212038"
"32","15","false","94","0.09234388785413195"
"33","15","false","66","0.09567689442211548"
"31","15","false","110","0.07303205568081561"
"30","15","false","175","0.07126752279188314"
"34","15","false","33","0.08538378590334281"
"35","15","false","16","0.1065581805705323"
"30","15","false","176","0.06842466424860308"
"33","15","false","67","0.09450053916282718"
"32","15","false","95","0.09489265758258994"
"31","15","false","111","0.07460052935986668"
"35","15","false","17","0.10567591412606607"
"34","15","false","34","0.09008920694049603"
"32","15","false","96","0.0953828056072934"
"31","15","false","112","0.07293402607587492"
"30","15","false","177","0.06754239780413684"
"33","15","false","68","0.0893049701009705"
"31","15","false","113","0.06999313792765414"
"34","15","false","35","0.08783452602686011"
"32","15","false","97","0.09312812469365749"
"35","15","false","18","0.10675423978041368"
"30","15","false","178","0.06881678266836584"
"32","15","false","98","0.09204979903930988"
"33","15","false","69","0.09126556219978434"
"34","15","false","36","0.0867562003725125"
"35","15","false","19","0.10518576610136261"
"31","15","false","114","0.06724830898931478"
"32","15","false","99","0.09253994706401333"
"34","15","false","37","0.08616802274286835"
"30","15","false","179","0.07067934516223899"
"35","15","false","20","0.10685226938535437"
"33","15","false","70","0.0928340358788354"
"32","15","false","100","0.09146162140966572"
"34","15","false","38","0.08587393392804626"
"31","15","false","115","0.06626801293990785"
"35","15","false","21","0.10253896676796392"
"30","15","false","180","0.06881678266836584"
"32","15","false","101","0.08734437800215665"
"33","15","false","71","0.09479462797764925"
"31","15","false","116","0.06352318400156848"
"34","15","false","39","0.0879325556318008"
"30","15","false","181","0.06538574649544163"
"35","15","false","22","0.10195078913831977"
"32","15","false","102","0.09077541417508088"
"31","15","false","117","0.06411136163121263"
"34","15","false","40","0.08381531222429174"
"33","15","false","72","0.0904813253602588"
"30","15","false","182","0.06538574649544163"
"35","15","false","23","0.10087246348397216"
"31","15","false","118","0.06254288795216155"
"32","15","false","103","0.08705028918733458"
"34","15","false","41","0.08852073326144495"
"33","15","false","73","0.09214782864425056"
"30","15","false","183","0.06489559847073817"
"35","15","false","24","0.09802960494069209"
"32","15","false","104","0.0903832957553181"
"31","15","false","119","0.05999411822370356"
"34","15","false","42","0.0867562003725125"
"30","15","false","184","0.06607195373002647"
"33","15","false","74","0.09401039113812372"
"35","15","false","25","0.09822566415057347"
"31","15","false","120","0.05979805901382217"
"34","15","false","43","0.08273698656994412"
"30","15","false","185","0.06489559847073817"
"32","15","false","105","0.08999117733555534"
"31","15","false","121","0.05979805901382217"
"34","15","false","44","0.08577590432310558"
"35","15","false","26","0.09793157533575139"
"33","15","false","75","0.09793157533575139"
"32","15","false","106","0.08587393392804626"
"30","15","false","186","0.06499362807567885"
"31","15","false","122","0.05920988138417802"
"34","15","false","45","0.08087442407607097"
"35","15","false","27","0.09753945691598863"
"33","15","false","76","0.09685324968140378"
"32","15","false","107","0.08479560827369866"
"30","15","false","187","0.0619547103225174"
"34","15","false","46","0.08107048328595236"
"31","15","false","123","0.0570532300754828"
"35","15","false","28","0.09959807861974317"
"33","15","false","77","0.09655916086658171"
"32","15","false","108","0.08244289775512205"
"30","15","false","188","0.06362121360650917"
"34","15","false","47","0.08224683854524066"
"31","15","false","124","0.06087638466816979"
"32","15","false","109","0.0806783648661896"
"35","15","false","29","0.09724536810116655"
"30","15","false","189","0.06107244387805117"
"34","15","false","48","0.08479560827369866"
"31","15","false","125","0.05773943731006764"
"32","15","false","110","0.0804823056563082"
"35","15","false","30","0.09851975296539554"
"33","15","false","78","0.10293108518772669"
"30","15","false","190","0.06293500637192433"
"34","15","false","49","0.08214880894029997"
"31","15","false","126","0.06019017743358494"
"33","15","false","79","0.09577492402705617"
"32","15","false","111","0.07920792079207921"
"30","15","false","191","0.06273894716204294"
"35","15","false","31","0.10204881874326047"
"33","15","false","80","0.09636310165670033"
"32","15","false","112","0.07675718066856191"
"34","15","false","50","0.08136457210077444"
"35","15","false","32","0.10342123321243016"
"30","15","false","192","0.06332712479168709"
"33","15","false","81","0.08940299970591119"
"32","15","false","113","0.0756788550142143"
"35","15","false","33","0.10165670032349769"
"34","15","false","51","0.08146260170571512"
"33","15","false","82","0.09381433192824233"
"30","15","false","193","0.06518968728556024"
"32","15","false","114","0.07626703264385845"
"34","15","false","52","0.08616802274286835"
"35","15","false","34","0.10547985491618468"
"33","15","false","83","0.0880305852367415"
"32","15","false","115","0.07960003921184197"
"30","15","false","194","0.064307420841094"
"34","15","false","53","0.08450151945887659"
"35","15","false","35","0.10312714439760808"
"33","15","false","84","0.08822664444662288"
"32","15","false","116","0.08224683854524066"
"30","15","false","195","0.06626801293990785"
"34","15","false","54","0.08567787471816489"
"35","15","false","36","0.09891187138515832"
"33","15","false","85","0.08773649642191941"
"32","15","false","117","0.07969806881678267"
"30","15","false","196","0.06548377610038232"
"34","15","false","55","0.08763846681697873"
"33","15","false","86","0.08959905891579258"
"35","15","false","37","0.09675522007646309"
"32","15","false","118","0.08410940103911381"
"30","15","false","197","0.06901284187824723"
"34","15","false","56","0.08822664444662288"
"33","15","false","87","0.08852073326144495"
"32","15","false","119","0.08038427605136751"
"35","15","false","38","0.09802960494069209"
"33","15","false","88","0.0892069404960298"
"34","15","false","57","0.08754043721203804"
"30","15","false","198","0.06940496029801"
"32","15","false","120","0.0818547201254779"
"35","15","false","39","0.09479462797764925"
"33","15","false","89","0.08901088128614841"
"34","15","false","58","0.0891089108910891"
"32","15","false","121","0.0794039800019606"
"30","15","false","199","0.066856190569552"
"35","15","false","40","0.09450053916282718"
"34","15","false","59","0.0928340358788354"
"33","15","false","90","0.08479560827369866"
"32","15","false","122","0.08587393392804626"
"31","15","false","127","0.058915792569355946"
"35","15","false","41","0.09116753259484364"
"30","15","false","200","0.07254190765611214"
"33","15","false","91","0.08861876286638565"
"34","15","false","60","0.08812861484168219"
"32","15","false","123","0.08401137143417312"
"31","15","false","128","0.060386236643466325"
"33","15","false","92","0.08450151945887659"
"35","15","false","42","0.08969708852073326"
"34","15","false","61","0.08822664444662288"
"32","15","false","124","0.08332516419958827"
"31","15","false","129","0.058523674149593176"
"34","15","false","62","0.09263797666895403"
"36","15","false","0","0.15694539751004805"
"35","15","false","43","0.09126556219978434"
"32","15","false","125","0.08518772669346142"
"33","15","false","93","0.08695225958239389"
"34","15","false","63","0.09077541417508088"
"31","15","false","130","0.060778355063229095"
"33","15","false","94","0.08597196353298696"
"32","15","false","126","0.08538378590334281"
"35","15","false","44","0.0893049701009705"
"31","15","false","131","0.05842564454465248"
"34","15","false","64","0.08871679247132634"
"33","15","false","95","0.08263895696500344"
"32","15","false","127","0.08577590432310558"
"36","15","false","1","0.12224291736104304"
"35","15","false","45","0.0916576806195471"
"31","15","false","132","0.05842564454465248"
"34","15","false","65","0.0866581707675718"
"33","15","false","96","0.08097245368101166"
"32","15","false","128","0.08587393392804626"
"31","15","false","133","0.058327614939711794"
"35","15","false","46","0.0928340358788354"
"36","15","false","2","0.10508773649642192"
"33","15","false","97","0.08087442407607097"
"34","15","false","66","0.08812861484168219"
"35","15","false","47","0.09057935496519949"
"32","15","false","129","0.0880305852367415"
"31","15","false","134","0.05773943731006764"
"34","15","false","67","0.08361925301441035"
"33","15","false","98","0.08332516419958827"
"36","15","false","3","0.10351926281737085"
"32","15","false","130","0.08871679247132634"
"31","15","false","135","0.058523674149593176"
"35","15","false","48","0.08871679247132634"
"33","15","false","99","0.08214880894029997"
"31","15","false","136","0.055092637976668954"
"32","15","false","131","0.08714831879227526"
"36","15","false","4","0.10008822664444662"
"34","15","false","68","0.08616802274286835"
"35","15","false","49","0.08410940103911381"
"31","15","false","137","0.056072934026075875"
"32","15","false","132","0.08724634839721596"
"36","15","false","5","0.09851975296539554"
"34","15","false","69","0.08450151945887659"
"33","15","false","100","0.08401137143417312"
"31","15","false","138","0.0557788452112538"
"35","15","false","50","0.08381531222429174"
"32","15","false","133","0.08705028918733458"
"33","15","false","101","0.08273698656994412"
"32","15","false","134","0.08597196353298696"
"34","15","false","70","0.07577688461915498"
"36","15","false","6","0.102833055582786"
"31","15","false","139","0.05519066758160965"
"35","15","false","51","0.08077639447113028"
"32","15","false","135","0.08469757866875796"
"33","15","false","102","0.08450151945887659"
"34","15","false","71","0.07528673659445152"
"36","15","false","7","0.10381335163219292"
"33","15","false","103","0.08263895696500344"
"35","15","false","52","0.08361925301441035"
"31","15","false","140","0.05675914126066072"
"32","15","false","136","0.08685422997745319"
"34","15","false","72","0.07322811489069699"
"35","15","false","53","0.08361925301441035"
"36","15","false","8","0.10753847661993922"
"33","15","false","104","0.08518772669346142"
"34","15","false","73","0.07371826291540046"
"35","15","false","54","0.08273698656994412"
"31","15","false","141","0.0570532300754828"
"32","15","false","137","0.08822664444662288"
"33","15","false","105","0.0806783648661896"
"36","15","false","9","0.11008724634839721"
"32","15","false","138","0.08783452602686011"
"31","15","false","142","0.05254386824821096"
"34","15","false","74","0.07224781884129007"
"33","15","false","106","0.07705126948338398"
"35","15","false","55","0.08440348985393589"
"36","15","false","10","0.106656210175473"
"31","15","false","143","0.052837957063033035"
"32","15","false","139","0.08724634839721596"
"34","15","false","75","0.07616900303891776"
"33","15","false","107","0.07793353592785021"
"35","15","false","56","0.07999215763160475"
"34","15","false","76","0.07087540437212038"
"36","15","false","11","0.11096951279286345"
"32","15","false","140","0.08646211155769042"
"33","15","false","108","0.07626703264385845"
"31","15","false","144","0.052837957063033035"
"34","15","false","77","0.07460052935986668"
"35","15","false","57","0.07950200960690128"
"31","15","false","145","0.052445838643270265"
"33","15","false","109","0.07528673659445152"
"31","15","false","146","0.05401431232232134"
"36","15","false","12","0.10714635820017646"
"32","15","false","141","0.08979511812567395"
"35","15","false","58","0.08018821684148612"
"34","15","false","78","0.07342417410057837"
"33","15","false","110","0.08126654249583375"
"36","15","false","13","0.10547985491618468"
"31","15","false","147","0.055288697186550335"
"32","15","false","142","0.08842270365650426"
"34","15","false","79","0.07430644054504461"
"35","15","false","59","0.08244289775512205"
"33","15","false","111","0.07999215763160475"
"36","15","false","14","0.09881384178021763"
"31","15","false","148","0.05558278600137241"
"32","15","false","143","0.08489363787863935"
"35","15","false","60","0.0768552102735026"
"33","15","false","112","0.0794039800019606"
"34","15","false","80","0.07509067738457013"
"31","15","false","149","0.060386236643466325"
"36","15","false","15","0.10332320360748946"
"32","15","false","144","0.08332516419958827"
"33","15","false","113","0.0768552102735026"
"35","15","false","61","0.08165866091559651"
"31","15","false","150","0.058327614939711794"
"32","15","false","145","0.0818547201254779"
"34","15","false","81","0.07018919713753553"
"36","15","false","16","0.10263699637290462"
"31","15","false","151","0.05999411822370356"
"33","15","false","114","0.07450249975492598"
"35","15","false","62","0.0793059503970199"
"34","15","false","82","0.07048328595235762"
"31","15","false","152","0.05901382217429664"
"32","15","false","146","0.0806783648661896"
"33","15","false","115","0.07646309185373983"
"35","15","false","63","0.07960003921184197"
"36","15","false","17","0.10812665424958337"
"31","15","false","153","0.058131555729830406"
"34","15","false","83","0.07058131555729831"
"33","15","false","116","0.07391432212528183"
"32","15","false","147","0.0817566905205372"
"36","15","false","18","0.10969512792863445"
"34","15","false","84","0.07460052935986668"
"35","15","false","64","0.08626605234780904"
"31","15","false","154","0.05715125968042349"
"33","15","false","117","0.07969806881678267"
"32","15","false","148","0.08401137143417312"
"36","15","false","19","0.10861680227428683"
"32","15","false","149","0.08901088128614841"
"33","15","false","118","0.07165964121164592"
"35","15","false","65","0.08342319380452896"
"34","15","false","85","0.06960101950789138"
"31","15","false","155","0.06048426624840702"
"36","15","false","20","0.11116557200274482"
"34","15","false","86","0.07116949318694246"
"33","15","false","119","0.07362023331045976"
"35","15","false","66","0.08636408195274974"
"31","15","false","156","0.05734731889030487"
"32","15","false","150","0.08979511812567395"
"34","15","false","87","0.07077737476717968"
"33","15","false","120","0.06822860503872169"
"36","15","false","21","0.10498970689148122"
"35","15","false","67","0.07999215763160475"
"31","15","false","157","0.058719733359474564"
"32","15","false","151","0.08959905891579258"
"36","15","false","22","0.10646015096559161"
"33","15","false","121","0.07156161160670522"
"31","15","false","158","0.05842564454465248"
"32","15","false","152","0.08685422997745319"
"34","15","false","88","0.07224781884129007"
"35","15","false","68","0.08754043721203804"
"33","15","false","122","0.06930693069306931"
"36","15","false","23","0.09969610822468386"
"32","15","false","153","0.08705028918733458"
"31","15","false","159","0.05862170375453387"
"33","15","false","123","0.07205175963140868"
"36","15","false","24","0.10195078913831977"
"34","15","false","89","0.07607097343397706"
"35","15","false","69","0.08322713459464759"
"33","15","false","124","0.06881678266836584"
"32","15","false","154","0.08597196353298696"
"31","15","false","160","0.05744534849524557"
"36","15","false","25","0.10851877266934615"
"35","15","false","70","0.08734437800215665"
"34","15","false","90","0.07548279580433291"
"33","15","false","125","0.068130575433781"
"31","15","false","161","0.05989608861876287"
"32","15","false","155","0.07763944711302813"
"36","15","false","26","0.10048034506420939"
"33","15","false","126","0.06705224977943339"
"31","15","false","162","0.061170473482991865"
"35","15","false","71","0.08126654249583375"
"32","15","false","156","0.0780315655327909"
"33","15","false","127","0.06450348005097539"
"34","15","false","91","0.07754141750808745"
"36","15","false","27","0.10195078913831977"
"31","15","false","163","0.058131555729830406"
"35","15","false","72","0.08469757866875796"
"32","15","false","157","0.07577688461915498"
"36","15","false","28","0.10224487795314186"
"33","15","false","128","0.06332712479168709"
"34","15","false","92","0.07950200960690128"
"31","15","false","164","0.057935496519949024"
"35","15","false","73","0.08332516419958827"
"34","15","false","93","0.08146260170571512"
"32","15","false","158","0.07450249975492598"
"31","15","false","165","0.05901382217429664"
"36","15","false","29","0.10342123321243016"
"33","15","false","129","0.06391530242133124"
"35","15","false","74","0.08283501617488481"
"34","15","false","94","0.08195274973041859"
"36","15","false","30","0.09950004901480247"
"32","15","false","159","0.07773747671796882"
"31","15","false","166","0.057543378100186254"
"33","15","false","130","0.06058229585334771"
"36","15","false","31","0.09930398980492108"
"35","15","false","75","0.0804823056563082"
"31","15","false","167","0.05626899323595726"
"34","15","false","95","0.08126654249583375"
"32","15","false","160","0.07705126948338398"
"33","15","false","131","0.06244485834722086"
"35","15","false","76","0.07783550632290952"
"36","15","false","32","0.10018625624938732"
"31","15","false","168","0.05734731889030487"
"32","15","false","161","0.08126654249583375"
"34","15","false","96","0.07901186158219782"
"33","15","false","132","0.060778355063229095"
"35","15","false","77","0.07362023331045976"
"36","15","false","33","0.09587295363199687"
"31","15","false","169","0.05675914126066072"
"32","15","false","162","0.07989412802666405"
"33","15","false","133","0.05901382217429664"
"34","15","false","97","0.0794039800019606"
"35","15","false","78","0.07822762474267228"
"31","15","false","170","0.055484756396431724"
"32","15","false","163","0.07871777276737575"
"36","15","false","34","0.09685324968140378"
"33","15","false","134","0.058327614939711794"
"35","15","false","79","0.07626703264385845"
"34","15","false","98","0.08205077933535927"
"31","15","false","171","0.0557788452112538"
"36","15","false","35","0.09616704244681894"
"32","15","false","164","0.07607097343397706"
"33","15","false","135","0.05803352612488972"
"35","15","false","80","0.07616900303891776"
"34","15","false","99","0.07283599647093422"
"31","15","false","172","0.05685717086560141"
"36","15","false","36","0.09273600627389472"
"32","15","false","165","0.07352220370551907"
"35","15","false","81","0.07871777276737575"
"33","15","false","136","0.058327614939711794"
"36","15","false","37","0.0953828056072934"
"34","15","false","100","0.07509067738457013"
"32","15","false","166","0.07548279580433291"
"33","15","false","137","0.06048426624840702"
"31","15","false","173","0.05842564454465248"
"32","15","false","167","0.07607097343397706"
"34","15","false","101","0.0731300852857563"
"35","15","false","82","0.07950200960690128"
"33","15","false","138","0.0557788452112538"
"31","15","false","174","0.05773943731006764"
"36","15","false","38","0.08891285168120773"
"34","15","false","102","0.07371826291540046"
"32","15","false","168","0.0755808254092736"
"33","15","false","139","0.05979805901382217"
"31","15","false","175","0.058523674149593176"
"35","15","false","83","0.07646309185373983"
"33","15","false","140","0.05675914126066072"
"32","15","false","169","0.07871777276737575"
"31","15","false","176","0.05617096363101657"
"34","15","false","103","0.07293402607587492"
"36","15","false","39","0.0942064503480051"
"32","15","false","170","0.07489461817468876"
"35","15","false","84","0.07675718066856191"
"33","15","false","141","0.0606803254582884"
"31","15","false","177","0.058915792569355946"
"34","15","false","104","0.06999313792765414"
"36","15","false","40","0.09136359180472503"
"32","15","false","171","0.07950200960690128"
"33","15","false","142","0.05901382217429664"
"35","15","false","85","0.07381629252034114"
"31","15","false","178","0.055092637976668954"
"34","15","false","105","0.07097343397706107"
"36","15","false","41","0.09626507205175963"
"35","15","false","86","0.07371826291540046"
"33","15","false","143","0.05666111165572003"
"31","15","false","179","0.05656308205077933"
"32","15","false","172","0.07793353592785021"
"34","15","false","106","0.07224781884129007"
"33","15","false","144","0.05617096363101657"
"36","15","false","42","0.08999117733555534"
"32","15","false","173","0.08116851289089305"
"35","15","false","87","0.07234584844623076"
"34","15","false","107","0.07214978923634938"
"31","15","false","180","0.055680815606313105"
"33","15","false","145","0.05538672679149103"
"36","15","false","43","0.0904813253602588"
"32","15","false","174","0.07989412802666405"
"35","15","false","88","0.07234584844623076"
"33","15","false","146","0.05519066758160965"
"34","15","false","108","0.07548279580433291"
"31","15","false","181","0.053622193902558575"
"35","15","false","89","0.07214978923634938"
"32","15","false","175","0.08322713459464759"
"36","15","false","44","0.0842074306440545"
"34","15","false","109","0.07371826291540046"
"31","15","false","182","0.05411234192726203"
"33","15","false","147","0.05156357219880404"
"32","15","false","176","0.08097245368101166"
"36","15","false","45","0.08459954906381727"
"35","15","false","90","0.07185570042152731"
"31","15","false","183","0.05440643074208411"
"34","15","false","110","0.07489461817468876"
"32","15","false","177","0.08263895696500344"
"33","15","false","148","0.05234780903832958"
"31","15","false","184","0.054308401137143414"
"36","15","false","46","0.0854818155082835"
"34","15","false","111","0.07430644054504461"
"35","15","false","91","0.07038525634741692"
"31","15","false","185","0.055092637976668954"
"32","15","false","178","0.07852171355749436"
"33","15","false","149","0.05009312812469366"
"36","15","false","47","0.08773649642191941"
"34","15","false","112","0.07371826291540046"
"35","15","false","92","0.07283599647093422"
"31","15","false","186","0.054700519556906184"
"33","15","false","150","0.04881874326046466"
"35","15","false","93","0.06783648661895893"
"32","15","false","179","0.0806783648661896"
"36","15","false","48","0.09146162140966572"
"34","15","false","113","0.07401235173022253"
"31","15","false","187","0.05675914126066072"
"36","15","false","49","0.0891089108910891"
"33","15","false","151","0.048132536025879816"
"35","15","false","94","0.06950298990295069"
"32","15","false","180","0.07724732869326537"
"34","15","false","114","0.07430644054504461"
"31","15","false","188","0.055876874816194494"
"36","15","false","50","0.0893049701009705"
"32","15","false","181","0.07969806881678267"
"35","15","false","95","0.06842466424860308"
"33","15","false","152","0.050387216939515735"
"31","15","false","189","0.055092637976668954"
"36","15","false","51","0.08685422997745319"
"33","15","false","153","0.04921086168022743"
"35","15","false","96","0.06979707871777277"
"34","15","false","115","0.07538476619939222"
"31","15","false","190","0.05666111165572003"
"32","15","false","182","0.07401235173022253"
"33","15","false","154","0.05166160180374473"
"35","15","false","97","0.06891481227330654"
"36","15","false","52","0.08371728261935105"
"33","15","false","155","0.047152239976472894"
"34","15","false","116","0.07832565434761297"
"31","15","false","191","0.056465052445838645"
"32","15","false","183","0.07283599647093422"
"35","15","false","98","0.06891481227330654"
"33","15","false","156","0.04970100970493089"
"32","15","false","184","0.07469855896480737"
"36","15","false","53","0.0829330457798255"
"31","15","false","192","0.058523674149593176"
"33","15","false","157","0.05087736496421919"
"32","15","false","185","0.07509067738457013"
"35","15","false","99","0.06822860503872169"
"34","15","false","117","0.0804823056563082"
"31","15","false","193","0.0582295853347711"
"33","15","false","158","0.05126948338398196"
"36","15","false","54","0.08038427605136751"
"35","15","false","100","0.066856190569552"
"32","15","false","186","0.07224781884129007"
"31","15","false","194","0.0631310655818057"
"34","15","false","118","0.07861974316243506"
"33","15","false","159","0.050583276149397116"
"32","15","false","187","0.07871777276737575"
"36","15","false","55","0.08234486815018136"
"31","15","false","195","0.057543378100186254"
"34","15","false","119","0.07861974316243506"
"35","15","false","101","0.06705224977943339"
"33","15","false","160","0.05293598666797373"
"32","15","false","188","0.07430644054504461"
"34","15","false","120","0.07577688461915498"
"31","15","false","196","0.054308401137143414"
"33","15","false","161","0.05126948338398196"
"36","15","false","56","0.0768552102735026"
"32","15","false","189","0.07293402607587492"
"35","15","false","102","0.06381727281639055"
"34","15","false","121","0.07646309185373983"
"33","15","false","162","0.055484756396431724"
"31","15","false","197","0.053622193902558575"
"32","15","false","190","0.07254190765611214"
"36","15","false","57","0.08018821684148612"
"34","15","false","122","0.07665915106362121"
"35","15","false","103","0.06891481227330654"
"33","15","false","163","0.0545044603470248"
"31","15","false","198","0.05479854916184688"
"32","15","false","191","0.06862072345848447"
"35","15","false","104","0.06783648661895893"
"34","15","false","123","0.07744338790314675"
"36","15","false","58","0.07303205568081561"
"33","15","false","164","0.0545044603470248"
"32","15","false","192","0.07126752279188314"
"31","15","false","199","0.054700519556906184"
"35","15","false","105","0.06499362807567885"
"34","15","false","124","0.07577688461915498"
"33","15","false","165","0.055288697186550335"
"32","15","false","193","0.07381629252034114"
"36","15","false","59","0.07548279580433291"
"31","15","false","200","0.05519066758160965"
"34","15","false","125","0.07430644054504461"
"35","15","false","106","0.06773845701401823"
"32","15","false","194","0.0731300852857563"
"33","15","false","166","0.058719733359474564"
"36","15","false","60","0.07352220370551907"
"34","15","false","126","0.07342417410057837"
"32","15","false","195","0.07362023331045976"
"37","15","false","0","0.14488775610234292"
"33","15","false","167","0.05783746691500833"
"35","15","false","107","0.06940496029801"
"36","15","false","61","0.07009116753259484"
"32","15","false","196","0.07097343397706107"
"34","15","false","127","0.07165964121164592"
"33","15","false","168","0.05401431232232134"
"36","15","false","62","0.06862072345848447"
"35","15","false","108","0.06969904911283208"
"32","15","false","197","0.07607097343397706"
"33","15","false","169","0.05558278600137241"
"34","15","false","128","0.06391530242133124"
"36","15","false","63","0.06842466424860308"
"35","15","false","109","0.07234584844623076"
"32","15","false","198","0.07067934516223899"
"33","15","false","170","0.054308401137143414"
"34","15","false","129","0.06518968728556024"
"37","15","false","1","0.11557690422507598"
"32","15","false","199","0.07509067738457013"
"35","15","false","110","0.06832663464366238"
"36","15","false","64","0.06626801293990785"
"34","15","false","130","0.06499362807567885"
"33","15","false","171","0.05724928928536418"
"37","15","false","2","0.09508871679247133"
"32","15","false","200","0.0756788550142143"
"35","15","false","111","0.06803254582884032"
"36","15","false","65","0.06862072345848447"
"33","15","false","172","0.05626899323595726"
"34","15","false","131","0.06469953926085678"
"38","15","false","0","0.15351436133712382"
"37","15","false","3","0.09753945691598863"
"35","15","false","112","0.06695422017449269"
"36","15","false","66","0.06911087148318792"
"34","15","false","132","0.061758651112636016"
"33","15","false","173","0.05685717086560141"
"38","15","false","1","0.12734045681795902"
"35","15","false","113","0.06783648661895893"
"37","15","false","4","0.09087344378002157"
"36","15","false","67","0.06881678266836584"
"33","15","false","174","0.05764140770512695"
"34","15","false","133","0.06420939123615332"
"36","15","false","68","0.06705224977943339"
"38","15","false","2","0.10489167728654053"
"35","15","false","114","0.06793451622389962"
"37","15","false","5","0.09224585824919125"
"33","15","false","175","0.05391628271738065"
"36","15","false","69","0.06832663464366238"
"34","15","false","134","0.06352318400156848"
"38","15","false","3","0.10753847661993922"
"37","15","false","6","0.09342221350847955"
"33","15","false","176","0.05479854916184688"
"35","15","false","115","0.06999313792765414"
"33","15","false","177","0.055484756396431724"
"34","15","false","135","0.06450348005097539"
"36","15","false","70","0.06930693069306931"
"38","15","false","4","0.10263699637290462"
"37","15","false","7","0.09646113126164102"
"35","15","false","116","0.06950298990295069"
"33","15","false","178","0.0570532300754828"
"35","15","false","117","0.07450249975492598"
"34","15","false","136","0.059307910989118716"
"38","15","false","5","0.10293108518772669"
"37","15","false","8","0.10067640427409077"
"33","15","false","179","0.0595039701990001"
"35","15","false","118","0.07362023331045976"
"36","15","false","71","0.06832663464366238"
"38","15","false","6","0.10038231545926869"
"34","15","false","137","0.060386236643466325"
"33","15","false","180","0.05999411822370356"
"37","15","false","9","0.10430349965689638"
"35","15","false","119","0.0793059503970199"
"33","15","false","181","0.05960199980394079"
"34","15","false","138","0.05842564454465248"
"36","15","false","72","0.06803254582884032"
"37","15","false","10","0.10381335163219292"
"34","15","false","139","0.06107244387805117"
"38","15","false","7","0.09528477600235272"
"35","15","false","120","0.07626703264385845"
"33","15","false","182","0.06146456229781394"
"36","15","false","73","0.06734633859425547"
"34","15","false","140","0.05734731889030487"
"37","15","false","11","0.10244093716302323"
"35","15","false","121","0.07705126948338398"
"33","15","false","183","0.0644054504460347"
"38","15","false","8","0.09685324968140378"
"34","15","false","141","0.06107244387805117"
"35","15","false","122","0.0755808254092736"
"36","15","false","74","0.06852269385354377"
"33","15","false","184","0.06773845701401823"
"37","15","false","12","0.10195078913831977"
"34","15","false","142","0.06019017743358494"
"38","15","false","9","0.09528477600235272"
"36","15","false","75","0.06754239780413684"
"33","15","false","185","0.06695422017449269"
"35","15","false","123","0.07705126948338398"
"34","15","false","143","0.06411136163121263"
"37","15","false","13","0.10185275953337908"
"36","15","false","76","0.06783648661895893"
"38","15","false","10","0.09695127928634448"
"33","15","false","186","0.06783648661895893"
"35","15","false","124","0.07744338790314675"
"34","15","false","144","0.059307910989118716"
"36","15","false","77","0.07146358200176453"
"37","15","false","14","0.10028428585432801"
"38","15","false","11","0.09430447995294579"
"35","15","false","125","0.07705126948338398"
"33","15","false","187","0.066856190569552"
"34","15","false","145","0.06283697676698363"
"37","15","false","15","0.10312714439760808"
"36","15","false","78","0.06960101950789138"
"35","15","false","126","0.0756788550142143"
"38","15","false","12","0.10106852269385354"
"34","15","false","146","0.06469953926085678"
"37","15","false","16","0.10253896676796392"
"33","15","false","188","0.06666013135967062"
"35","15","false","127","0.07450249975492598"
"36","15","false","79","0.07185570042152731"
"38","15","false","13","0.09577492402705617"
"34","15","false","147","0.06636604254484854"
"35","15","false","128","0.07518870698951083"
"33","15","false","189","0.06597392412508578"
"37","15","false","17","0.09851975296539554"
