"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:17:34:557 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"run","initial-density","wrap","update-1d","step","density"
"92","45","false","false","128","0.09045467653561473"
"88","45","false","false","167","0.0878592713640296"
"90","45","false","false","164","0.09045467653561473"
"91","45","false","false","141","0.07718927232529078"
"93","45","false","false","106","0.10218206286648082"
"89","45","false","false","158","0.07661251562049409"
"92","45","false","false","129","0.09141593771027588"
"90","45","false","false","165","0.08930116312602134"
"93","45","false","false","107","0.09968278381236181"
"89","45","false","false","159","0.07863116408728252"
"88","45","false","false","168","0.08805152359896183"
"92","45","false","false","130","0.09151206382774199"
"91","45","false","false","142","0.0767086417379602"
"93","45","false","false","108","0.10006728828222627"
"90","45","false","false","166","0.08680188407190234"
"92","45","false","false","131","0.0927617033548015"
"91","45","false","false","143","0.07401711044890896"
"93","45","false","false","109","0.09824089205037008"
"90","45","false","false","167","0.08891665865615687"
"89","45","false","false","160","0.07805440738248583"
"88","45","false","false","169","0.08632125348457176"
"92","45","false","false","132","0.09103143324041142"
"90","45","false","false","168","0.08814764971642795"
"93","45","false","false","110","0.0995866576948957"
"89","45","false","false","161","0.07382485821397673"
"91","45","false","false","144","0.07526674997596847"
"90","45","false","false","169","0.09343458617706431"
"93","45","false","false","111","0.09968278381236181"
"89","45","false","false","162","0.08007305584927425"
"91","45","false","false","145","0.07593963279823128"
"88","45","false","false","170","0.08545611842737671"
"90","45","false","false","170","0.08920503700855523"
"93","45","false","false","112","0.1014130539267519"
"92","45","false","false","133","0.08987791983081804"
"89","45","false","false","163","0.07988080361434202"
"91","45","false","false","146","0.0779582812650197"
"90","45","false","false","171","0.08699413630683457"
"88","45","false","false","171","0.0878592713640296"
"93","45","false","false","113","0.09852927040276843"
"91","45","false","false","147","0.07392098433144285"
"89","45","false","false","164","0.07728539844275689"
"92","45","false","false","134","0.08891665865615687"
"90","45","false","false","172","0.08737864077669903"
"91","45","false","false","148","0.072382966451985"
"92","45","false","false","135","0.08978179371335192"
"89","45","false","false","165","0.07824665961741806"
"88","45","false","false","172","0.08516774007497838"
"90","45","false","false","173","0.0970873786407767"
"93","45","false","false","114","0.10150918004421801"
"91","45","false","false","149","0.07017206575026434"
"92","45","false","false","136","0.09180044218014034"
"89","45","false","false","166","0.0797846774968759"
"93","45","false","false","115","0.09766413534557339"
"90","45","false","false","174","0.09180044218014034"
"88","45","false","false","173","0.08343746996058829"
"91","45","false","false","150","0.07065269633759493"
"93","45","false","false","116","0.09497260405652215"
"90","45","false","false","175","0.09689512640584447"
"88","45","false","false","174","0.08295683937325772"
"89","45","false","false","167","0.07824665961741806"
"91","45","false","false","151","0.07142170527732385"
"92","45","false","false","137","0.08920503700855523"
"90","45","false","false","176","0.09381909064692877"
"88","45","false","false","175","0.08324521772565606"
"93","45","false","false","117","0.09256945111986926"
"89","45","false","false","168","0.08064981255407094"
"91","45","false","false","152","0.07324810150918004"
"92","45","false","false","138","0.08805152359896183"
"93","45","false","false","118","0.09362683841199654"
"90","45","false","false","177","0.09372296452946266"
"88","45","false","false","176","0.0816110737287321"
"89","45","false","false","169","0.07651638950302797"
"92","45","false","false","139","0.08930116312602134"
"91","45","false","false","153","0.0735364798615784"
"93","45","false","false","119","0.09506873017398827"
"90","45","false","false","178","0.0921849466500048"
"92","45","false","false","140","0.0921849466500048"
"91","45","false","false","154","0.0747861193886379"
"93","45","false","false","120","0.09256945111986926"
"88","45","false","false","177","0.08189945208113045"
"89","45","false","false","170","0.07815053349995194"
"90","45","false","false","179","0.09122368547534365"
"92","45","false","false","141","0.09266557723733539"
"93","45","false","false","121","0.09064692877054696"
"89","45","false","false","171","0.07622801115062963"
"90","45","false","false","180","0.09535710852638662"
"91","45","false","false","155","0.07190233586465443"
"88","45","false","false","178","0.08074593867153705"
"93","45","false","false","122","0.09170431606267423"
"89","45","false","false","172","0.07988080361434202"
"90","45","false","false","181","0.09314620782466596"
"92","45","false","false","142","0.09535710852638662"
"88","45","false","false","179","0.0810343170239354"
"89","45","false","false","173","0.07959242526194367"
"90","45","false","false","182","0.08882053253869077"
"91","45","false","false","156","0.07622801115062963"
"92","45","false","false","143","0.09372296452946266"
"93","45","false","false","123","0.08987791983081804"
"88","45","false","false","180","0.08132269537633376"
"89","45","false","false","174","0.07632413726809574"
"90","45","false","false","183","0.0902624243006825"
"93","45","false","false","124","0.09007017206575027"
"91","45","false","false","157","0.07497837162357013"
"92","45","false","false","144","0.09497260405652215"
"89","45","false","false","175","0.07911179467461309"
"90","45","false","false","184","0.09007017206575027"
"93","45","false","false","125","0.0860328751321734"
"91","45","false","false","158","0.07680476785542632"
"88","45","false","false","181","0.08064981255407094"
"89","45","false","false","176","0.08064981255407094"
"90","45","false","false","185","0.0921849466500048"
"92","45","false","false","145","0.09631836970104778"
"93","45","false","false","126","0.08728251465923291"
"91","45","false","false","159","0.07593963279823128"
"88","45","false","false","182","0.08113044314140151"
"90","45","false","false","186","0.0902624243006825"
"89","45","false","false","177","0.07959242526194367"
"93","45","false","false","127","0.08824377583389408"
"91","45","false","false","160","0.07776602903008747"
"90","45","false","false","187","0.09266557723733539"
"89","45","false","false","178","0.08776314524656349"
"93","45","false","false","128","0.08766701912909737"
"92","45","false","false","146","0.09420359511679323"
"91","45","false","false","161","0.07863116408728252"
"90","45","false","false","188","0.0933384600595982"
"88","45","false","false","183","0.08007305584927425"
"89","45","false","false","179","0.08334134384312218"
"93","45","false","false","129","0.08449485725271556"
"91","45","false","false","162","0.07940017302701144"
"90","45","false","false","189","0.09429972123425935"
"93","45","false","false","130","0.08737864077669903"
"92","45","false","false","147","0.09478035182158992"
"91","45","false","false","163","0.07843891185235029"
"89","45","false","false","180","0.08459098337018167"
"88","45","false","false","184","0.0810343170239354"
"90","45","false","false","190","0.09170431606267423"
"93","45","false","false","131","0.08324521772565606"
"92","45","false","false","148","0.09410746899932712"
"91","45","false","false","164","0.07632413726809574"
"89","45","false","false","181","0.08132269537633376"
"88","45","false","false","185","0.08180332596366433"
"92","45","false","false","149","0.09795251369797174"
"90","45","false","false","191","0.09131981159280976"
"91","45","false","false","165","0.07574738056329905"
"89","45","false","false","182","0.08516774007497838"
"93","45","false","false","132","0.08930116312602134"
"88","45","false","false","186","0.08007305584927425"
"90","45","false","false","192","0.0933384600595982"
"92","45","false","false","150","0.09256945111986926"
"91","45","false","false","166","0.07344035374411227"
"89","45","false","false","183","0.08324521772565606"
"93","45","false","false","133","0.08555224454484284"
"88","45","false","false","187","0.08036143420167259"
"90","45","false","false","193","0.09506873017398827"
"91","45","false","false","167","0.07555512832836682"
"92","45","false","false","151","0.09554936076131886"
"89","45","false","false","184","0.08651350571950399"
"93","45","false","false","134","0.08266846102085937"
"88","45","false","false","188","0.0816110737287321"
"90","45","false","false","194","0.0909353071229453"
"92","45","false","false","152","0.09305008170719985"
"93","45","false","false","135","0.08228395655099491"
"91","45","false","false","168","0.06969143516293377"
"89","45","false","false","185","0.08526386619244448"
"92","45","false","false","153","0.09131981159280976"
"88","45","false","false","189","0.08266846102085937"
"91","45","false","false","169","0.06796116504854369"
"90","45","false","false","195","0.0951648562914544"
"93","45","false","false","136","0.08113044314140151"
"89","45","false","false","186","0.08151494761126599"
"92","45","false","false","154","0.09122368547534365"
"91","45","false","false","170","0.06699990387388254"
"93","45","false","false","137","0.0785350379698164"
"89","45","false","false","187","0.08295683937325772"
"92","45","false","false","155","0.09122368547534365"
"88","45","false","false","190","0.08141882149379986"
"90","45","false","false","196","0.09112755935787753"
"89","45","false","false","188","0.08238008266846102"
"92","45","false","false","156","0.09381909064692877"
"93","45","false","false","138","0.08036143420167259"
"91","45","false","false","171","0.06796116504854369"
"90","45","false","false","197","0.09160818994520811"
"88","45","false","false","191","0.07882341632221475"
"89","45","false","false","189","0.08401422666538498"
"91","45","false","false","172","0.06334711141017015"
"90","45","false","false","198","0.08853215418629241"
"93","45","false","false","139","0.08122656925886763"
"88","45","false","false","192","0.08238008266846102"
"90","45","false","false","199","0.09372296452946266"
"91","45","false","false","173","0.06459675093722965"
"92","45","false","false","157","0.08987791983081804"
"89","45","false","false","190","0.08757089301163126"
"93","45","false","false","140","0.08266846102085937"
"88","45","false","false","193","0.07805440738248583"
"91","45","false","false","174","0.06296260694030568"
"90","45","false","false","200","0.08958954147841969"
"89","45","false","false","191","0.08314909160818995"
"92","45","false","false","158","0.09343458617706431"
"93","45","false","false","141","0.08132269537633376"
"88","45","false","false","194","0.07593963279823128"
"91","45","false","false","175","0.061809093530712296"
"94","45","false","false","0","0.4386234739978852"
"93","45","false","false","142","0.08257233490339325"
"89","45","false","false","192","0.08459098337018167"
"92","45","false","false","159","0.09247332500240316"
"88","45","false","false","195","0.07449774103623955"
"91","45","false","false","176","0.05902143612419494"
"93","45","false","false","143","0.08238008266846102"
"92","45","false","false","160","0.09651062193598"
"89","45","false","false","193","0.07901566855714698"
"91","45","false","false","177","0.058348553301932136"
"92","45","false","false","161","0.094011342881861"
"93","45","false","false","144","0.07997692973180813"
"94","45","false","false","1","0.328655195616649"
"89","45","false","false","194","0.08439873113524944"
"88","45","false","false","196","0.07680476785542632"
"92","45","false","false","162","0.09574161299625109"
"93","45","false","false","145","0.07911179467461309"
"91","45","false","false","178","0.05671440930500817"
"94","45","false","false","2","0.29529943285590693"
"89","45","false","false","195","0.0810343170239354"
"88","45","false","false","197","0.07574738056329905"
"92","45","false","false","163","0.0951648562914544"
"93","45","false","false","146","0.07709314620782466"
"91","45","false","false","179","0.0587330577717966"
"89","45","false","false","196","0.08382197443045275"
"88","45","false","false","198","0.07526674997596847"
"94","45","false","false","3","0.28626357781409206"
"93","45","false","false","147","0.07872729020474863"
"92","45","false","false","164","0.09545323464385273"
"89","45","false","false","197","0.08295683937325772"
"91","45","false","false","180","0.05700278765740652"
"88","45","false","false","199","0.07267134480438335"
"93","45","false","false","148","0.07738152456022301"
"89","45","false","false","198","0.08641737960203788"
"92","45","false","false","165","0.0952609824089205"
"94","45","false","false","4","0.26905700278765743"
"91","45","false","false","181","0.0587330577717966"
"93","45","false","false","149","0.07690089397289243"
"88","45","false","false","200","0.06940305681053542"
"91","45","false","false","182","0.05825242718446602"
"92","45","false","false","166","0.09612611746611555"
"94","45","false","false","5","0.26761511102566565"
"89","45","false","false","199","0.0860328751321734"
"93","45","false","false","150","0.07959242526194367"
"91","45","false","false","183","0.054022878015956934"
"92","45","false","false","167","0.09535710852638662"
"94","45","false","false","6","0.2524271844660194"
"89","45","false","false","200","0.0884360280688263"
"93","45","false","false","151","0.07805440738248583"
"92","45","false","false","168","0.09718350475824282"
"91","45","false","false","184","0.05661828318754206"
"95","45","false","false","0","0.443429779871191"
"94","45","false","false","7","0.2508891665865616"
"93","45","false","false","152","0.0778621551475536"
"96","45","false","false","0","0.4408343746996059"
"91","45","false","false","185","0.05556089589541478"
"92","45","false","false","169","0.09170431606267423"
"93","45","false","false","153","0.07709314620782466"
"94","45","false","false","8","0.23512448332211863"
"96","45","false","false","1","0.3278861866769201"
"91","45","false","false","186","0.05719503989233875"
"95","45","false","false","1","0.3338460059598193"
"93","45","false","false","154","0.07718927232529078"
"92","45","false","false","170","0.09468422570412381"
"94","45","false","false","9","0.24012304143035662"
"96","45","false","false","2","0.29760645967509375"
"93","45","false","false","155","0.0760357589156974"
"91","45","false","false","187","0.057964048832067676"
"95","45","false","false","2","0.3092377198884937"
"92","45","false","false","171","0.09314620782466596"
"94","45","false","false","10","0.22368547534365088"
"96","45","false","false","3","0.28174565029318466"
"93","45","false","false","156","0.07449774103623955"
"91","45","false","false","188","0.054503508603287516"
"92","45","false","false","172","0.09305008170719985"
"93","45","false","false","157","0.07497837162357013"
"96","45","false","false","4","0.260405652215707"
"91","45","false","false","189","0.05527251754301644"
"92","45","false","false","173","0.09602999134864942"
"95","45","false","false","3","0.2924156493319235"
"94","45","false","false","11","0.22205133134672692"
"93","45","false","false","158","0.0754590022109007"
"91","45","false","false","190","0.05709891377487263"
"92","45","false","false","174","0.09151206382774199"
"96","45","false","false","5","0.25607997692973183"
"93","45","false","false","159","0.07747765067768912"
"91","45","false","false","191","0.0525809862539652"
"92","45","false","false","175","0.09631836970104778"
"95","45","false","false","4","0.269537633374988"
"96","45","false","false","6","0.24137268095741612"
"94","45","false","false","12","0.20888205325386908"
"92","45","false","false","176","0.08997404594828415"
"91","45","false","false","192","0.05498413919061809"
"93","45","false","false","160","0.0760357589156974"
"94","45","false","false","13","0.2058060174949534"
"95","45","false","false","5","0.25713736422185907"
"91","45","false","false","193","0.05575314813034701"
"96","45","false","false","7","0.24031529366528886"
"93","45","false","false","161","0.07593963279823128"
"92","45","false","false","177","0.09083918100547919"
"94","45","false","false","14","0.20071133326924925"
"95","45","false","false","6","0.24348745554167067"
"93","45","false","false","162","0.07757377679515524"
"92","45","false","false","178","0.089012784773623"
"94","45","false","false","15","0.18965682976064596"
"91","45","false","false","194","0.05738729212727098"
"96","45","false","false","8","0.22906853792175333"
"93","45","false","false","163","0.07901566855714698"
"92","45","false","false","179","0.08276458713832548"
"94","45","false","false","16","0.18888782082091704"
"95","45","false","false","7","0.24262232048447563"
"93","45","false","false","164","0.0778621551475536"
"96","45","false","false","9","0.21984043064500625"
"92","45","false","false","180","0.08218783043352879"
"94","45","false","false","17","0.18331250600788235"
"91","45","false","false","195","0.05911756224166106"
"95","45","false","false","8","0.22724214168989715"
"93","45","false","false","165","0.07411323656637508"
"96","45","false","false","10","0.20734403537441123"
"91","45","false","false","196","0.058156301066999906"
"94","45","false","false","18","0.18475439776987407"
"93","45","false","false","166","0.07574738056329905"
"95","45","false","false","9","0.22541574545804094"
"96","45","false","false","11","0.20128808997404596"
"91","45","false","false","197","0.05902143612419494"
"92","45","false","false","181","0.08238008266846102"
"94","45","false","false","19","0.18004421801403442"
"93","45","false","false","167","0.07593963279823128"
"95","45","false","false","10","0.21436124194943768"
"91","45","false","false","198","0.056233778717677596"
"96","45","false","false","12","0.20369124291069884"
"94","45","false","false","20","0.1794674613092377"
"93","45","false","false","168","0.0717100836297222"
"92","45","false","false","182","0.07959242526194367"
"91","45","false","false","199","0.05700278765740652"
"94","45","false","false","21","0.17110448908968567"
"95","45","false","false","11","0.2151302508891666"
"96","45","false","false","13","0.18831106411612036"
"91","45","false","false","200","0.06065558012111891"
"92","45","false","false","183","0.0779582812650197"
"93","45","false","false","169","0.07094107468999328"
"94","45","false","false","22","0.16898971450543113"
"95","45","false","false","12","0.21253484571758147"
"93","45","false","false","170","0.0686340478708065"
"92","45","false","false","184","0.07872729020474863"
"96","45","false","false","14","0.18706142458906086"
"94","45","false","false","23","0.17225800249927906"
"95","45","false","false","13","0.20292223397096992"
"97","45","false","false","0","0.4482360857444968"
"93","45","false","false","171","0.07199846198212054"
"96","45","false","false","15","0.18129385754109392"
"94","45","false","false","24","0.16476016533692203"
"95","45","false","false","14","0.19955781985965587"
"96","45","false","false","16","0.1768720561376526"
"97","45","false","false","1","0.3149091608189945"
"92","45","false","false","185","0.08122656925886763"
"94","45","false","false","25","0.16649043545131212"
"93","45","false","false","172","0.06940305681053542"
"95","45","false","false","15","0.19311736998942614"
"94","45","false","false","26","0.16687493992117658"
"97","45","false","false","2","0.29395366721138133"
"92","45","false","false","186","0.08064981255407094"
"96","45","false","false","17","0.17418052484860136"
"93","45","false","false","173","0.06978756128039988"
"95","45","false","false","16","0.18773430741132366"
"94","45","false","false","27","0.16187638181293856"
"97","45","false","false","3","0.28174565029318466"
"92","45","false","false","187","0.08382197443045275"
"93","45","false","false","174","0.06901855234067096"
"94","45","false","false","28","0.16293376910506585"
"97","45","false","false","4","0.27059502066711527"
"96","45","false","false","18","0.16360665192732865"
"92","45","false","false","188","0.0828607132557916"
"95","45","false","false","17","0.17841007401711045"
"94","45","false","false","29","0.15014899548207247"
"93","45","false","false","175","0.07084494857252716"
"92","45","false","false","189","0.08257233490339325"
"97","45","false","false","5","0.25329231952321446"
"96","45","false","false","19","0.16370277804479477"
"94","45","false","false","30","0.15428241853311545"
"95","45","false","false","18","0.17648755166778815"
"93","45","false","false","176","0.06873017398827261"
"97","45","false","false","6","0.24444871671633184"
"96","45","false","false","20","0.15899259828895512"
"94","45","false","false","31","0.14755359031048737"
"92","45","false","false","190","0.08334134384312218"
"97","45","false","false","7","0.2386811496683649"
"96","45","false","false","21","0.15918485052388734"
"94","45","false","false","32","0.14755359031048737"
"92","45","false","false","191","0.07968855137940979"
"93","45","false","false","177","0.07026819186773046"
"96","45","false","false","22","0.16168412957800635"
"95","45","false","false","19","0.16524079592425261"
"97","45","false","false","8","0.2226280880515236"
"92","45","false","false","192","0.07536287609343459"
"94","45","false","false","33","0.1502451215995386"
"97","45","false","false","9","0.21849466500048062"
"96","45","false","false","23","0.15562818417764107"
"92","45","false","false","193","0.07920792079207921"
"95","45","false","false","20","0.1650485436893204"
"93","45","false","false","178","0.07074882245506103"
"94","45","false","false","34","0.1551475535903105"
"97","45","false","false","10","0.2145534941843699"
"96","45","false","false","24","0.15947322887628568"
"92","45","false","false","194","0.07449774103623955"
"95","45","false","false","21","0.1625492646352014"
"93","45","false","false","179","0.07219071421705277"
"97","45","false","false","11","0.2158031337114294"
"96","45","false","false","25","0.16524079592425261"
"94","45","false","false","35","0.14995674324714026"
"95","45","false","false","22","0.1627415168701336"
"92","45","false","false","195","0.0736326059790445"
"93","45","false","false","180","0.07574738056329905"
"97","45","false","false","12","0.2102278188983947"
"96","45","false","false","26","0.1687013361530328"
"94","45","false","false","36","0.14553494184369895"
"95","45","false","false","23","0.15966548111121792"
"93","45","false","false","181","0.07372873209651062"
"92","45","false","false","196","0.07372873209651062"
"97","45","false","false","13","0.20763241372680957"
"94","45","false","false","37","0.14582332019609728"
"96","45","false","false","27","0.1627415168701336"
"92","45","false","false","197","0.07507449774103624"
"93","45","false","false","182","0.07622801115062963"
"95","45","false","false","24","0.15985773334615014"
"94","45","false","false","38","0.1485148514851485"
"97","45","false","false","14","0.20061520715178313"
"96","45","false","false","28","0.16898971450543113"
"93","45","false","false","183","0.07286359703931558"
"92","45","false","false","198","0.07507449774103624"
"95","45","false","false","25","0.15389791406325098"
"94","45","false","false","39","0.1471690858406229"
"96","45","false","false","29","0.15976160722868404"
"93","45","false","false","184","0.07026819186773046"
"97","45","false","false","15","0.1979236758627319"
"92","45","false","false","199","0.07468999327117178"
"95","45","false","false","26","0.15235989618379314"
"96","45","false","false","30","0.16235701240026915"
"94","45","false","false","40","0.13717196962414688"
"93","45","false","false","185","0.0655580121118908"
"97","45","false","false","16","0.1960011535134096"
"94","45","false","false","41","0.1354416995097568"
"96","45","false","false","31","0.16302989522253197"
"93","45","false","false","186","0.06824954340094204"
"92","45","false","false","200","0.0767086417379602"
"97","45","false","false","17","0.18600403729693357"
"95","45","false","false","27","0.14543881572623282"
"94","45","false","false","42","0.12880899740459484"
"96","45","false","false","32","0.15822358934922617"
"98","45","false","false","0","0.4404498702297414"
"93","45","false","false","187","0.06661539940401807"
"95","45","false","false","28","0.14678458137075842"
"97","45","false","false","18","0.1836008843602807"
"98","45","false","false","1","0.332788618667692"
"96","45","false","false","33","0.14937998654234355"
"94","45","false","false","43","0.13255791598577332"
"97","45","false","false","19","0.1743727770835336"
"98","45","false","false","2","0.2924156493319235"
"96","45","false","false","34","0.15139863500913198"
"94","45","false","false","44","0.125636835528213"
"93","45","false","false","188","0.06911467845813708"
"97","45","false","false","20","0.17850620013457658"
"95","45","false","false","29","0.14390079784677498"
"98","45","false","false","3","0.29789483802749206"
"96","45","false","false","35","0.14841872536768239"
"94","45","false","false","45","0.12515620494088245"
"97","45","false","false","21","0.17446890320099973"
"93","45","false","false","189","0.0643083725848313"
"96","45","false","false","36","0.1459194463135634"
"98","45","false","false","4","0.2808805152359896"
"97","45","false","false","22","0.16687493992117658"
"93","45","false","false","190","0.062001345765644526"
"96","45","false","false","37","0.13995962703066422"
"98","45","false","false","5","0.2685763722003268"
"95","45","false","false","30","0.14476593290397"
"97","45","false","false","23","0.16476016533692203"
"93","45","false","false","191","0.06315485917523792"
"94","45","false","false","46","0.12525233105834854"
"96","45","false","false","38","0.13928674420840143"
"98","45","false","false","6","0.2586753821013169"
"95","45","false","false","31","0.13467269057002787"
"93","45","false","false","192","0.05844467941939825"
"97","45","false","false","24","0.15562818417764107"
"94","45","false","false","47","0.12438719600115351"
"96","45","false","false","39","0.14015187926559647"
"98","45","false","false","7","0.2515620494088244"
"95","45","false","false","32","0.12611746611554359"
"96","45","false","false","40","0.13995962703066422"
"94","45","false","false","48","0.12275305200422955"
"97","45","false","false","25","0.16053061616841297"
"93","45","false","false","193","0.06190521964817841"
"98","45","false","false","8","0.2460828607132558"
"95","45","false","false","33","0.12582908776314525"
"94","45","false","false","49","0.1255407094107469"
"96","45","false","false","41","0.1416898971450543"
"98","45","false","false","9","0.22858790733442277"
"93","45","false","false","194","0.05738729212727098"
"94","45","false","false","50","0.12361818706142459"
"96","45","false","false","42","0.13765260021147746"
"98","45","false","false","10","0.22032106123233683"
"97","45","false","false","26","0.15755070652696337"
"95","45","false","false","34","0.1286167451696626"
"93","45","false","false","195","0.05806017494953379"
"98","45","false","false","11","0.21205421513025088"
"94","45","false","false","51","0.11958089012784774"
"97","45","false","false","27","0.15755070652696337"
"95","45","false","false","35","0.13399980774776507"
"93","45","false","false","196","0.05748341824473709"
"96","45","false","false","43","0.13861386138613863"
"98","45","false","false","12","0.2058060174949534"
"94","45","false","false","52","0.11804287224838989"
"93","45","false","false","197","0.05700278765740652"
"96","45","false","false","44","0.13688359127174854"
"95","45","false","false","36","0.13015476304912044"
"97","45","false","false","28","0.15822358934922617"
"94","45","false","false","53","0.11813899836585601"
"98","45","false","false","13","0.19898106315485917"
"96","45","false","false","45","0.1355378256272229"
"97","45","false","false","29","0.1496683648947419"
"94","45","false","false","54","0.11467845813707585"
"95","45","false","false","37","0.12640584446794195"
"93","45","false","false","198","0.058348553301932136"
"98","45","false","false","14","0.19946169374218975"
"97","45","false","false","30","0.15197539171392868"
"94","45","false","false","55","0.11592809766413535"
"96","45","false","false","46","0.1365952129193502"
"93","45","false","false","199","0.05584927424781313"
"98","45","false","false","15","0.19686628857060462"
"97","45","false","false","31","0.14745746419302125"
"93","45","false","false","200","0.05517639142555032"
"94","45","false","false","56","0.10794962991444776"
"95","45","false","false","38","0.13159665481111218"
"98","45","false","false","16","0.20061520715178313"
"96","45","false","false","47","0.13342305104296837"
"97","45","false","false","32","0.1544746707680477"
"99","45","false","false","0","0.4478515812746323"
"94","45","false","false","57","0.10852638661924445"
"95","45","false","false","39","0.12390656541382293"
"96","45","false","false","48","0.13226953763337498"
"97","45","false","false","33","0.15053349995193693"
"98","45","false","false","17","0.19205998269729885"
"94","45","false","false","58","0.10621935980005767"
"95","45","false","false","40","0.13063539363645102"
"97","45","false","false","34","0.15005286936460635"
"99","45","false","false","1","0.31894645775257136"
"96","45","false","false","49","0.13294242045563778"
"94","45","false","false","59","0.11198692684802461"
"98","45","false","false","18","0.18619628953186582"
"95","45","false","false","41","0.12784773622993367"
"96","45","false","false","50","0.12938575410939152"
"97","45","false","false","35","0.15370566182831874"
"99","45","false","false","2","0.28780159569354996"
"98","45","false","false","19","0.18331250600788235"
"94","45","false","false","60","0.10602710756512544"
"95","45","false","false","42","0.13121215034124772"
"96","45","false","false","51","0.12650197058540805"
"97","45","false","false","36","0.15409016629818323"
"98","45","false","false","20","0.180524848601365"
"94","45","false","false","61","0.11102566567336346"
"99","45","false","false","3","0.2773238488897433"
"96","45","false","false","52","0.12092665577237335"
"95","45","false","false","43","0.12842449293473038"
"98","45","false","false","21","0.17216187638181293"
"97","45","false","false","37","0.15053349995193693"
"94","45","false","false","62","0.10420071133326925"
"96","45","false","false","53","0.12390656541382293"
"98","45","false","false","22","0.1775449389599154"
"99","45","false","false","4","0.2713640296068442"
"97","45","false","false","38","0.14668845525329233"
"95","45","false","false","44","0.13226953763337498"
"98","45","false","false","23","0.1639911563971931"
"99","45","false","false","5","0.26021339998077475"
"94","45","false","false","63","0.10862251273671056"
"96","45","false","false","54","0.12169566471210227"
"95","45","false","false","45","0.13563395174468904"
"98","45","false","false","24","0.1620686340478708"
"94","45","false","false","64","0.1033355762760742"
"97","45","false","false","39","0.1434201672594444"
"99","45","false","false","6","0.26194367009516484"
"96","45","false","false","55","0.11823512448332212"
"98","45","false","false","25","0.16033836393348072"
"94","45","false","false","65","0.10679611650485436"
"99","45","false","false","7","0.2535806978756128"
"96","45","false","false","56","0.11535134095933865"
"98","45","false","false","26","0.1557243102951072"
"95","45","false","false","46","0.13332692492550227"
"94","45","false","false","66","0.10650773815245602"
"97","45","false","false","40","0.14226665384985102"
"99","45","false","false","8","0.2442564644813996"
"96","45","false","false","57","0.11016053061616841"
"98","45","false","false","27","0.15130250889166585"
"95","45","false","false","47","0.1362107084494857"
"94","45","false","false","67","0.10689224262232049"
"96","45","false","false","58","0.10987215226377006"
"99","45","false","false","9","0.23416322214745747"
"98","45","false","false","28","0.1552436797077766"
"97","45","false","false","41","0.1342881861001634"
"95","45","false","false","48","0.1365952129193502"
"99","45","false","false","10","0.22118619628953187"
"98","45","false","false","29","0.1495722387772758"
"97","45","false","false","42","0.13630683456695183"
"94","45","false","false","68","0.10708449485725272"
"96","45","false","false","59","0.10785350379698164"
"99","45","false","false","11","0.2164760165336922"
"98","45","false","false","30","0.14986061712967413"
"97","45","false","false","43","0.13342305104296837"
"96","45","false","false","60","0.10496972027299817"
"95","45","false","false","49","0.13640296068441796"
"99","45","false","false","12","0.20945880995866578"
"98","45","false","false","31","0.14813034701528405"
"97","45","false","false","44","0.13121215034124772"
"94","45","false","false","69","0.11102566567336346"
"96","45","false","false","61","0.10381620686340479"
"97","45","false","false","45","0.1340959338652312"
"95","45","false","false","50","0.13870998750360472"
"98","45","false","false","32","0.15101413053926752"
"94","45","false","false","70","0.10525809862539652"
"96","45","false","false","62","0.10314332404114197"
"97","45","false","false","46","0.1311160242237816"
"98","45","false","false","33","0.1471690858406229"
"94","45","false","false","71","0.10900701720657503"
"96","45","false","false","63","0.10400845909833702"
"99","45","false","false","13","0.20042295491685092"
"98","45","false","false","34","0.14361241949437661"
"97","45","false","false","47","0.13159665481111218"
"95","45","false","false","51","0.13294242045563778"
"94","45","false","false","72","0.10891089108910891"
"96","45","false","false","64","0.10122080169181967"
"99","45","false","false","14","0.1910025954051716"
"97","45","false","false","48","0.12525233105834854"
"94","45","false","false","73","0.1088147649716428"
"98","45","false","false","35","0.14447755455157166"
"95","45","false","false","52","0.13159665481111218"
"99","45","false","false","15","0.19148322599250217"
"94","45","false","false","74","0.10468134192059983"
"98","45","false","false","36","0.14293953667211381"
"97","45","false","false","49","0.1254445832932808"
"96","45","false","false","65","0.09939440545996348"
"95","45","false","false","53","0.125636835528213"
"99","45","false","false","16","0.18869556858598482"
"98","45","false","false","37","0.14505431125636836"
"94","45","false","false","75","0.110641161203499"
"96","45","false","false","66","0.09737575699317505"
"97","45","false","false","50","0.12092665577237335"
"99","45","false","false","17","0.17956358742670384"
"98","45","false","false","38","0.14265115831971548"
"94","45","false","false","76","0.10660386426992213"
"96","45","false","false","67","0.10247044121887917"
"97","45","false","false","51","0.11765836777852542"
"95","45","false","false","54","0.13082764587138326"
"99","45","false","false","18","0.17591079496299145"
"98","45","false","false","39","0.14322791502451215"
"94","45","false","false","77","0.11246755743535519"
"96","45","false","false","68","0.09987503604729404"
"95","45","false","false","55","0.12996251081418822"
"98","45","false","false","40","0.1459194463135634"
"97","45","false","false","52","0.12284917812169567"
"94","45","false","false","78","0.10650773815245602"
