"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Life.nlogo"
"2DLifeDensityWideSweep (wrapping ON)"
"04/25/2025 13:47:25:495 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run","initial-density","wrap","step","density"
"6","5","true","61","0.0038231545926869915"
"2","5","true","91","0.0030389177531614546"
"1","5","true","67","0.004117243407509068"
"5","5","true","52","0.005881776296441525"
"6","5","true","62","0.0038231545926869915"
"1","5","true","68","0.004117243407509068"
"3","5","true","54","0.0029408881482207625"
"4","5","true","67","0.014018233506518969"
"2","5","true","92","0.0030389177531614546"
"6","5","true","63","0.0038231545926869915"
"1","5","true","69","0.004117243407509068"
"3","5","true","55","0.0029408881482207625"
"5","5","true","53","0.0073522203705519065"
"4","5","true","68","0.014116263111459661"
"6","5","true","64","0.0038231545926869915"
"2","5","true","93","0.0030389177531614546"
"3","5","true","56","0.0029408881482207625"
"1","5","true","70","0.004117243407509068"
"4","5","true","69","0.015390647975688659"
"5","5","true","54","0.006371924321144986"
"5","5","true","55","0.00803842760513675"
"4","5","true","70","0.01637094402509558"
"6","5","true","65","0.0038231545926869915"
"3","5","true","57","0.0029408881482207625"
"2","5","true","94","0.0030389177531614546"
"1","5","true","71","0.004117243407509068"
"5","5","true","56","0.007156161160670522"
"4","5","true","71","0.014214292716400352"
"6","5","true","66","0.0038231545926869915"
"1","5","true","72","0.004117243407509068"
"2","5","true","95","0.0030389177531614546"
"3","5","true","58","0.0029408881482207625"
"4","5","true","72","0.01450838153122243"
"5","5","true","57","0.00794039800019606"
"1","5","true","73","0.004117243407509068"
"6","5","true","67","0.0038231545926869915"
"3","5","true","59","0.0029408881482207625"
"4","5","true","73","0.014704440741103813"
"2","5","true","96","0.0030389177531614546"
"5","5","true","58","0.008136457210077443"
"1","5","true","74","0.004117243407509068"
"6","5","true","68","0.0038231545926869915"
"4","5","true","74","0.01313596706205274"
"5","5","true","59","0.008528575629840211"
"2","5","true","97","0.0030389177531614546"
"3","5","true","60","0.0029408881482207625"
"5","5","true","60","0.008528575629840211"
"6","5","true","69","0.0038231545926869915"
"4","5","true","75","0.014116263111459661"
"2","5","true","98","0.0030389177531614546"
"3","5","true","61","0.0029408881482207625"
"5","5","true","61","0.009214782864425057"
"6","5","true","70","0.0038231545926869915"
"4","5","true","76","0.012155671012645818"
"2","5","true","99","0.0030389177531614546"
"3","5","true","62","0.0029408881482207625"
"6","5","true","71","0.0038231545926869915"
"5","5","true","62","0.008822664444662289"
"4","5","true","77","0.014312322321341045"
"3","5","true","63","0.0029408881482207625"
"6","5","true","72","0.0038231545926869915"
"2","5","true","100","0.0030389177531614546"
"4","5","true","78","0.012547789432408587"
"6","5","true","73","0.0038231545926869915"
"3","5","true","64","0.0029408881482207625"
"2","5","true","101","0.0030389177531614546"
"4","5","true","79","0.012547789432408587"
"6","5","true","74","0.0038231545926869915"
"4","5","true","80","0.012547789432408587"
"1","5","true","75","0.004117243407509068"
"6","5","true","75","0.0038231545926869915"
"2","5","true","102","0.0030389177531614546"
"3","5","true","65","0.0029408881482207625"
"1","5","true","76","0.004117243407509068"
"4","5","true","81","0.013528085481815508"
"6","5","true","76","0.0038231545926869915"
"5","5","true","63","0.009312812469365748"
"3","5","true","66","0.0029408881482207625"
"1","5","true","77","0.004117243407509068"
"4","5","true","82","0.015096559160866581"
"2","5","true","103","0.0030389177531614546"
"6","5","true","77","0.0038231545926869915"
"6","5","true","78","0.0038231545926869915"
"2","5","true","104","0.0030389177531614546"
"1","5","true","78","0.004117243407509068"
"3","5","true","67","0.0029408881482207625"
"4","5","true","83","0.01686109204979904"
"6","5","true","79","0.0038231545926869915"
"1","5","true","79","0.004117243407509068"
"2","5","true","105","0.0030389177531614546"
"4","5","true","84","0.017253210469561808"
"6","5","true","80","0.0038231545926869915"
"5","5","true","64","0.00803842760513675"
"1","5","true","80","0.004117243407509068"
"3","5","true","68","0.0029408881482207625"
"2","5","true","106","0.0030389177531614546"
"4","5","true","85","0.01686109204979904"
"6","5","true","81","0.0038231545926869915"
"5","5","true","65","0.008234486815018136"
"3","5","true","69","0.0029408881482207625"
"1","5","true","81","0.004117243407509068"
"2","5","true","107","0.0030389177531614546"
"6","5","true","82","0.0038231545926869915"
"4","5","true","86","0.0173512400745025"
"3","5","true","70","0.0029408881482207625"
"1","5","true","82","0.004117243407509068"
"2","5","true","108","0.0030389177531614546"
"4","5","true","87","0.01460641113616312"
"1","5","true","83","0.004117243407509068"
"5","5","true","66","0.008626605234780904"
"3","5","true","71","0.0029408881482207625"
"6","5","true","83","0.0038231545926869915"
"4","5","true","88","0.017547299284383883"
"2","5","true","109","0.0030389177531614546"
"5","5","true","67","0.007842368395255367"
"4","5","true","89","0.012841878247230664"
"6","5","true","84","0.0038231545926869915"
"1","5","true","84","0.004117243407509068"
"5","5","true","68","0.006960101950789138"
"3","5","true","72","0.0029408881482207625"
"6","5","true","85","0.0038231545926869915"
"2","5","true","110","0.0030389177531614546"
"4","5","true","90","0.01460641113616312"
"3","5","true","73","0.0029408881482207625"
"1","5","true","85","0.004117243407509068"
"5","5","true","69","0.007450249975492599"
"6","5","true","86","0.0038231545926869915"
"2","5","true","111","0.0030389177531614546"
"4","5","true","91","0.014214292716400352"
"1","5","true","86","0.004117243407509068"
"6","5","true","87","0.0038231545926869915"
"2","5","true","112","0.0030389177531614546"
"5","5","true","70","0.00656798353102637"
"4","5","true","92","0.015782766395451425"
"1","5","true","87","0.004117243407509068"
"2","5","true","113","0.0030389177531614546"
"6","5","true","88","0.0038231545926869915"
"4","5","true","93","0.014410351926281737"
"5","5","true","71","0.006666013135967062"
"1","5","true","88","0.004117243407509068"
"6","5","true","89","0.0038231545926869915"
"2","5","true","114","0.0030389177531614546"
"4","5","true","94","0.013822174296637584"
"5","5","true","72","0.0073522203705519065"
"1","5","true","89","0.004117243407509068"
"2","5","true","115","0.0030389177531614546"
"6","5","true","90","0.0038231545926869915"
"4","5","true","95","0.013233996666993432"
"5","5","true","73","0.007842368395255367"
"6","5","true","91","0.0038231545926869915"
"1","5","true","90","0.004117243407509068"
"2","5","true","116","0.0030389177531614546"
"4","5","true","96","0.013233996666993432"
"6","5","true","92","0.0038231545926869915"
"1","5","true","91","0.004117243407509068"
"4","5","true","97","0.016174884815214195"
"5","5","true","74","0.008332516419958828"
"2","5","true","117","0.0030389177531614546"
"1","5","true","92","0.004117243407509068"
"6","5","true","93","0.0038231545926869915"
"4","5","true","98","0.013233996666993432"
"5","5","true","75","0.00843054602489952"
"2","5","true","118","0.0030389177531614546"
"3","5","true","74","0.0029408881482207625"
"1","5","true","93","0.004117243407509068"
"6","5","true","94","0.0038231545926869915"
"4","5","true","99","0.01499852955592589"
"2","5","true","119","0.0030389177531614546"
"5","5","true","76","0.008626605234780904"
"1","5","true","94","0.004117243407509068"
"3","5","true","75","0.0029408881482207625"
"6","5","true","95","0.0038231545926869915"
"4","5","true","100","0.01637094402509558"
"5","5","true","77","0.007842368395255367"
"1","5","true","95","0.004117243407509068"
"2","5","true","120","0.0030389177531614546"
"6","5","true","96","0.0038231545926869915"
"3","5","true","76","0.0029408881482207625"
"4","5","true","101","0.0136261150867562"
"5","5","true","78","0.008234486815018136"
"6","5","true","97","0.0038231545926869915"
"2","5","true","121","0.0030389177531614546"
"1","5","true","96","0.004117243407509068"
"3","5","true","77","0.0029408881482207625"
"4","5","true","102","0.014018233506518969"
"6","5","true","98","0.0038231545926869915"
"5","5","true","79","0.009018723654543672"
"2","5","true","122","0.0030389177531614546"
"3","5","true","78","0.0029408881482207625"
"1","5","true","97","0.004117243407509068"
"4","5","true","103","0.0136261150867562"
"6","5","true","99","0.0038231545926869915"
"2","5","true","123","0.0030389177531614546"
"3","5","true","79","0.0029408881482207625"
"5","5","true","80","0.008822664444662289"
"1","5","true","98","0.004117243407509068"
"4","5","true","104","0.014410351926281737"
"2","5","true","124","0.0030389177531614546"
"6","5","true","100","0.0038231545926869915"
"3","5","true","80","0.0029408881482207625"
"1","5","true","99","0.004117243407509068"
"4","5","true","105","0.015390647975688659"
"5","5","true","81","0.00803842760513675"
"2","5","true","125","0.0030389177531614546"
"6","5","true","101","0.0038231545926869915"
"1","5","true","100","0.004117243407509068"
"4","5","true","106","0.014802470346044505"
"3","5","true","81","0.0029408881482207625"
"6","5","true","102","0.0038231545926869915"
"5","5","true","82","0.009018723654543672"
"1","5","true","101","0.004117243407509068"
"4","5","true","107","0.014802470346044505"
"2","5","true","126","0.0030389177531614546"
"3","5","true","82","0.0029408881482207625"
"6","5","true","103","0.0038231545926869915"
"4","5","true","108","0.013822174296637584"
"5","5","true","83","0.009018723654543672"
"2","5","true","127","0.0030389177531614546"
"3","5","true","83","0.0029408881482207625"
"1","5","true","102","0.004117243407509068"
"6","5","true","104","0.0038231545926869915"
"3","5","true","84","0.0029408881482207625"
"2","5","true","128","0.0030389177531614546"
"6","5","true","105","0.0038231545926869915"
"3","5","true","85","0.0029408881482207625"
"6","5","true","106","0.0038231545926869915"
"2","5","true","129","0.0030389177531614546"
"3","5","true","86","0.0029408881482207625"
"6","5","true","107","0.0038231545926869915"
"2","5","true","130","0.0030389177531614546"
"3","5","true","87","0.0029408881482207625"
"6","5","true","108","0.0038231545926869915"
"2","5","true","131","0.0030389177531614546"
"3","5","true","88","0.0029408881482207625"
"6","5","true","109","0.0038231545926869915"
"2","5","true","132","0.0030389177531614546"
"3","5","true","89","0.0029408881482207625"
"2","5","true","133","0.0030389177531614546"
"6","5","true","110","0.0038231545926869915"
"6","5","true","111","0.0038231545926869915"
"3","5","true","90","0.0029408881482207625"
"6","5","true","112","0.0038231545926869915"
"3","5","true","91","0.0029408881482207625"
"6","5","true","113","0.0038231545926869915"
"3","5","true","92","0.0029408881482207625"
"6","5","true","114","0.0038231545926869915"
"3","5","true","93","0.0029408881482207625"
"6","5","true","115","0.0038231545926869915"
"3","5","true","94","0.0029408881482207625"
"3","5","true","95","0.0029408881482207625"
"6","5","true","116","0.0038231545926869915"
"6","5","true","117","0.0038231545926869915"
"3","5","true","96","0.0029408881482207625"
"6","5","true","118","0.0038231545926869915"
"3","5","true","97","0.0029408881482207625"
"6","5","true","119","0.0038231545926869915"
"3","5","true","98","0.0029408881482207625"
"6","5","true","120","0.0038231545926869915"
"3","5","true","99","0.0029408881482207625"
"6","5","true","121","0.0038231545926869915"
"3","5","true","100","0.0029408881482207625"
"3","5","true","101","0.0029408881482207625"
"6","5","true","122","0.0038231545926869915"
"3","5","true","102","0.0029408881482207625"
"6","5","true","123","0.0038231545926869915"
"3","5","true","103","0.0029408881482207625"
"6","5","true","124","0.0038231545926869915"
"3","5","true","104","0.0029408881482207625"
"4","5","true","109","0.014802470346044505"
"6","5","true","125","0.0038231545926869915"
"5","5","true","84","0.008626605234780904"
"3","5","true","105","0.0029408881482207625"
"6","5","true","126","0.0038231545926869915"
"4","5","true","110","0.01499852955592589"
"1","5","true","103","0.004117243407509068"
"3","5","true","106","0.0029408881482207625"
"6","5","true","127","0.0038231545926869915"
"4","5","true","111","0.014410351926281737"
"3","5","true","107","0.0029408881482207625"
"1","5","true","104","0.004117243407509068"
"6","5","true","128","0.0038231545926869915"
"4","5","true","112","0.0173512400745025"
"3","5","true","108","0.0029408881482207625"
"1","5","true","105","0.004117243407509068"
"6","5","true","129","0.0038231545926869915"
"4","5","true","113","0.01637094402509558"
"3","5","true","109","0.0029408881482207625"
"1","5","true","106","0.004117243407509068"
"6","5","true","130","0.0038231545926869915"
"4","5","true","114","0.019900009802960493"
"3","5","true","110","0.0029408881482207625"
"1","5","true","107","0.004117243407509068"
"6","5","true","131","0.0038231545926869915"
"4","5","true","115","0.018135476914028035"
"1","5","true","108","0.004117243407509068"
"3","5","true","111","0.0029408881482207625"
"6","5","true","132","0.0038231545926869915"
"4","5","true","116","0.022840897951181258"
"1","5","true","109","0.004117243407509068"
"3","5","true","112","0.0029408881482207625"
"6","5","true","133","0.0038231545926869915"
"4","5","true","117","0.021468483482011566"
