"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping ON)"
"04/25/2025 13:26:57:414 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"[run number]","initial-density","wrap?","update-1d?","[step]","count patches with [living?] / count patches"
"74","35","true","false","70","0.10910314332404114"
"75","35","true","false","18","0.19234836104969721"
"73","35","true","false","102","0.08218783043352879"
"71","35","true","false","123","0.09631836970104778"
"74","35","true","false","71","0.11102566567336346"
"72","35","true","false","102","0.1051619725079304"
"75","35","true","false","19","0.19263673940209555"
"73","35","true","false","103","0.08372584831298664"
"71","35","true","false","124","0.09718350475824282"
"74","35","true","false","72","0.11016053061616841"
"70","35","true","false","127","0.09718350475824282"
"75","35","true","false","20","0.1910987215226377"
"73","35","true","false","104","0.08218783043352879"
"71","35","true","false","125","0.09814476593290397"
"72","35","true","false","103","0.09699125252331059"
"74","35","true","false","73","0.10958377391137172"
"73","35","true","false","105","0.08170719984619822"
"71","35","true","false","126","0.09478035182158992"
"72","35","true","false","104","0.09468422570412381"
"74","35","true","false","74","0.10746899932711718"
"70","35","true","false","128","0.09497260405652215"
"73","35","true","false","106","0.07872729020474863"
"71","35","true","false","127","0.09804863981543785"
"75","35","true","false","21","0.18811881188118812"
"72","35","true","false","105","0.09679900028837836"
"74","35","true","false","75","0.11006440449870229"
"73","35","true","false","107","0.0785350379698164"
"71","35","true","false","128","0.0933384600595982"
"75","35","true","false","22","0.18321637989041623"
"70","35","true","false","129","0.0920888205325387"
"74","35","true","false","76","0.10669999038738825"
"72","35","true","false","106","0.09256945111986926"
"75","35","true","false","23","0.17360376814380468"
"71","35","true","false","129","0.09151206382774199"
"73","35","true","false","108","0.08141882149379986"
"74","35","true","false","77","0.10737287320965107"
"70","35","true","false","130","0.0933384600595982"
"72","35","true","false","107","0.09256945111986926"
"75","35","true","false","24","0.1700471017975584"
"73","35","true","false","109","0.08305296549072383"
"71","35","true","false","130","0.09055080265308084"
"72","35","true","false","108","0.08776314524656349"
"75","35","true","false","25","0.16725944439104104"
"73","35","true","false","110","0.08362972219552052"
"74","35","true","false","78","0.09929827934249735"
"71","35","true","false","131","0.09160818994520811"
"70","35","true","false","131","0.0884360280688263"
"72","35","true","false","109","0.08978179371335192"
"73","35","true","false","111","0.0779582812650197"
"71","35","true","false","132","0.089012784773623"
"75","35","true","false","26","0.16360665192732865"
"70","35","true","false","132","0.08920503700855523"
"72","35","true","false","110","0.08872440642122464"
"74","35","true","false","79","0.09756800922810728"
"73","35","true","false","112","0.07920792079207921"
"71","35","true","false","133","0.0933384600595982"
"75","35","true","false","27","0.15697394982216667"
"70","35","true","false","133","0.08507161395751225"
"72","35","true","false","111","0.0884360280688263"
"73","35","true","false","113","0.08074593867153705"
"74","35","true","false","80","0.10054791886955686"
"71","35","true","false","134","0.08882053253869077"
"72","35","true","false","112","0.08978179371335192"
"73","35","true","false","114","0.08324521772565606"
"74","35","true","false","81","0.09631836970104778"
"71","35","true","false","135","0.09266557723733539"
"75","35","true","false","28","0.15332115735845428"
"72","35","true","false","113","0.08584062289724118"
"70","35","true","false","134","0.08449485725271556"
"73","35","true","false","115","0.08343746996058829"
"75","35","true","false","29","0.15178313947899644"
"71","35","true","false","136","0.09266557723733539"
"72","35","true","false","114","0.0841103527828511"
"73","35","true","false","116","0.08545611842737671"
"70","35","true","false","135","0.08324521772565606"
"71","35","true","false","137","0.09381909064692877"
"75","35","true","false","30","0.14880322983754687"
"74","35","true","false","82","0.09266557723733539"
"73","35","true","false","117","0.08670575795443622"
"72","35","true","false","115","0.08478323560511392"
"70","35","true","false","136","0.08199557819859656"
"74","35","true","false","83","0.08709026242430068"
"71","35","true","false","138","0.094011342881861"
"73","35","true","false","118","0.09141593771027588"
"75","35","true","false","31","0.14572719407863116"
"72","35","true","false","116","0.0853599923099106"
"71","35","true","false","139","0.09468422570412381"
"74","35","true","false","84","0.08872440642122464"
"75","35","true","false","32","0.147265211958089"
"70","35","true","false","137","0.08093819090646928"
"73","35","true","false","119","0.08805152359896183"
"71","35","true","false","140","0.09622224358358165"
"74","35","true","false","85","0.08862828030375854"
"72","35","true","false","117","0.08545611842737671"
"70","35","true","false","138","0.07815053349995194"
"75","35","true","false","33","0.14370854561184274"
"73","35","true","false","120","0.09131981159280976"
"72","35","true","false","118","0.08670575795443622"
"74","35","true","false","86","0.08641737960203788"
"70","35","true","false","139","0.07959242526194367"
"71","35","true","false","141","0.09900990099009901"
"73","35","true","false","121","0.08449485725271556"
"75","35","true","false","34","0.14543881572623282"
"74","35","true","false","87","0.0884360280688263"
"72","35","true","false","119","0.08507161395751225"
"71","35","true","false","142","0.09862539652023455"
"73","35","true","false","122","0.08632125348457176"
"70","35","true","false","140","0.07699702009035855"
"75","35","true","false","35","0.13861386138613863"
"72","35","true","false","120","0.08805152359896183"
"74","35","true","false","88","0.0841103527828511"
"73","35","true","false","123","0.08545611842737671"
"71","35","true","false","143","0.09929827934249735"
"70","35","true","false","141","0.074882245506104"
"74","35","true","false","89","0.08439873113524944"
"75","35","true","false","36","0.13870998750360472"
"72","35","true","false","121","0.08795539748149572"
"73","35","true","false","124","0.08391810054791887"
"74","35","true","false","90","0.08545611842737671"
"70","35","true","false","142","0.07776602903008747"
"75","35","true","false","37","0.13938287032586755"
"72","35","true","false","122","0.08833990195136018"
"71","35","true","false","144","0.09843314428530231"
"74","35","true","false","91","0.08257233490339325"
"73","35","true","false","125","0.08516774007497838"
"71","35","true","false","145","0.09977890992982794"
"75","35","true","false","38","0.13697971738921466"
"70","35","true","false","143","0.07555512832836682"
"74","35","true","false","92","0.08651350571950399"
"73","35","true","false","126","0.08199557819859656"
"72","35","true","false","123","0.08295683937325772"
"71","35","true","false","146","0.09727963087570893"
"75","35","true","false","39","0.13486494280496011"
"73","35","true","false","127","0.08420647890031721"
"70","35","true","false","144","0.07930404690954532"
"72","35","true","false","124","0.08766701912909737"
"74","35","true","false","93","0.08795539748149572"
"75","35","true","false","40","0.13774872632894358"
"71","35","true","false","147","0.09622224358358165"
"73","35","true","false","128","0.08391810054791887"
"70","35","true","false","145","0.07766990291262135"
"75","35","true","false","41","0.13842160915120638"
"72","35","true","false","125","0.08151494761126599"
"74","35","true","false","94","0.09045467653561473"
"71","35","true","false","148","0.09622224358358165"
"73","35","true","false","129","0.0841103527828511"
"70","35","true","false","146","0.0754590022109007"
"74","35","true","false","95","0.09247332500240316"
"71","35","true","false","149","0.09564548687878496"
"72","35","true","false","126","0.08180332596366433"
"73","35","true","false","130","0.08776314524656349"
"75","35","true","false","42","0.12900124963952705"
"71","35","true","false","150","0.08824377583389408"
"70","35","true","false","147","0.07776602903008747"
"73","35","true","false","131","0.08689801018936845"
"75","35","true","false","43","0.13390368163029895"
"72","35","true","false","127","0.07834278573488417"
"74","35","true","false","96","0.0896856675958858"
"71","35","true","false","151","0.0902624243006825"
"73","35","true","false","132","0.08805152359896183"
"75","35","true","false","44","0.13140440257617994"
"70","35","true","false","148","0.07680476785542632"
"72","35","true","false","128","0.07901566855714698"
"74","35","true","false","97","0.0909353071229453"
"71","35","true","false","152","0.08622512736710564"
"75","35","true","false","45","0.1330385465731039"
"72","35","true","false","129","0.08141882149379986"
"73","35","true","false","133","0.08728251465923291"
"70","35","true","false","149","0.07747765067768912"
"71","35","true","false","153","0.08622512736710564"
"74","35","true","false","98","0.09199269441507257"
"72","35","true","false","130","0.0785350379698164"
"73","35","true","false","134","0.08362972219552052"
"71","35","true","false","154","0.08026530808420648"
"74","35","true","false","99","0.09699125252331059"
"72","35","true","false","131","0.08132269537633376"
"75","35","true","false","46","0.1291935018744593"
"73","35","true","false","135","0.08507161395751225"
"70","35","true","false","150","0.07574738056329905"
"74","35","true","false","100","0.09353071229453043"
"71","35","true","false","155","0.0816110737287321"
"75","35","true","false","47","0.13073151975391714"
"73","35","true","false","136","0.08612900124963953"
"72","35","true","false","132","0.07738152456022301"
"70","35","true","false","151","0.07536287609343459"
"71","35","true","false","156","0.07988080361434202"
"73","35","true","false","137","0.08516774007497838"
"75","35","true","false","48","0.12611746611554359"
"72","35","true","false","133","0.08209170431606268"
"71","35","true","false","157","0.08362972219552052"
"73","35","true","false","138","0.08853215418629241"
"74","35","true","false","101","0.09035855041814861"
"75","35","true","false","49","0.1274632317600692"
"72","35","true","false","134","0.08074593867153705"
"71","35","true","false","158","0.07959242526194367"
"73","35","true","false","139","0.0828607132557916"
"70","35","true","false","152","0.07392098433144285"
"75","35","true","false","50","0.1311160242237816"
"72","35","true","false","135","0.08266846102085937"
"71","35","true","false","159","0.0785350379698164"
"73","35","true","false","140","0.08487936172258002"
"74","35","true","false","102","0.09545323464385273"
"75","35","true","false","51","0.12967413246178988"
"72","35","true","false","136","0.08074593867153705"
"73","35","true","false","141","0.08314909160818995"
"74","35","true","false","103","0.09083918100547919"
"75","35","true","false","52","0.1311160242237816"
"72","35","true","false","137","0.08036143420167259"
"71","35","true","false","160","0.08016918196674036"
"70","35","true","false","153","0.07382485821397673"
"73","35","true","false","142","0.08728251465923291"
"74","35","true","false","104","0.09199269441507257"
"72","35","true","false","138","0.07930404690954532"
"71","35","true","false","161","0.07911179467461309"
"73","35","true","false","143","0.0878592713640296"
"75","35","true","false","53","0.12506007882341633"
"70","35","true","false","154","0.07074882245506103"
"72","35","true","false","139","0.07805440738248583"
"74","35","true","false","105","0.09305008170719985"
"71","35","true","false","162","0.07690089397289243"
"75","35","true","false","54","0.11938863789291551"
"72","35","true","false","140","0.07690089397289243"
"70","35","true","false","155","0.06978756128039988"
"71","35","true","false","163","0.07882341632221475"
"73","35","true","false","144","0.08824377583389408"
"75","35","true","false","55","0.120638277419975"
"72","35","true","false","141","0.08045756031913871"
"71","35","true","false","164","0.07757377679515524"
"73","35","true","false","145","0.08622512736710564"
"74","35","true","false","106","0.09429972123425935"
"75","35","true","false","56","0.11448620590214362"
"72","35","true","false","142","0.08334134384312218"
"70","35","true","false","156","0.07151783139478997"
"73","35","true","false","146","0.08391810054791887"
"74","35","true","false","107","0.0952609824089205"
"75","35","true","false","57","0.1168893588387965"
"71","35","true","false","165","0.08459098337018167"
"73","35","true","false","147","0.08459098337018167"
"72","35","true","false","143","0.08189945208113045"
"70","35","true","false","157","0.07372873209651062"
"74","35","true","false","108","0.0951648562914544"
"75","35","true","false","58","0.11823512448332212"
"71","35","true","false","166","0.08199557819859656"
"73","35","true","false","148","0.08343746996058829"
"72","35","true","false","144","0.08362972219552052"
"75","35","true","false","59","0.11525521484187254"
"70","35","true","false","158","0.07074882245506103"
"71","35","true","false","167","0.08459098337018167"
"72","35","true","false","145","0.08266846102085937"
"73","35","true","false","149","0.08439873113524944"
"75","35","true","false","60","0.11227530520042296"
"70","35","true","false","159","0.0717100836297222"
"74","35","true","false","109","0.09016629818321638"
"72","35","true","false","146","0.0860328751321734"
"73","35","true","false","150","0.08314909160818995"
"75","35","true","false","61","0.1168893588387965"
"71","35","true","false","168","0.08353359607805441"
"74","35","true","false","110","0.08987791983081804"
"72","35","true","false","147","0.08516774007497838"
"75","35","true","false","62","0.11419782754974526"
"71","35","true","false","169","0.0841103527828511"
"70","35","true","false","160","0.0717100836297222"
"74","35","true","false","111","0.08920503700855523"
"72","35","true","false","148","0.0846871094876478"
"73","35","true","false","151","0.08478323560511392"
"75","35","true","false","63","0.11323656637508411"
"71","35","true","false","170","0.07988080361434202"
"72","35","true","false","149","0.08459098337018167"
"73","35","true","false","152","0.08449485725271556"
"74","35","true","false","112","0.09055080265308084"
"71","35","true","false","171","0.08036143420167259"
"72","35","true","false","150","0.08487936172258002"
"75","35","true","false","64","0.11419782754974526"
"70","35","true","false","161","0.07334422762664616"
"73","35","true","false","153","0.08439873113524944"
"72","35","true","false","151","0.08324521772565606"
"75","35","true","false","65","0.11621647601653369"
"71","35","true","false","172","0.08084206478900317"
"73","35","true","false","154","0.07766990291262135"
"74","35","true","false","113","0.08949341536095357"
"70","35","true","false","162","0.07526674997596847"
"72","35","true","false","152","0.08747476689416514"
"73","35","true","false","155","0.07699702009035855"
"74","35","true","false","114","0.09314620782466596"
"75","35","true","false","66","0.11179467461309238"
"71","35","true","false","173","0.0846871094876478"
"70","35","true","false","163","0.07382485821397673"
"74","35","true","false","115","0.09131981159280976"
"75","35","true","false","67","0.11583197154666923"
"71","35","true","false","174","0.08170719984619822"
"72","35","true","false","153","0.08978179371335192"
"74","35","true","false","116","0.08987791983081804"
"70","35","true","false","164","0.07459386715370567"
"75","35","true","false","68","0.11775449389599155"
"72","35","true","false","154","0.09362683841199654"
"73","35","true","false","156","0.0785350379698164"
"71","35","true","false","175","0.08189945208113045"
"74","35","true","false","117","0.0871863885417668"
"75","35","true","false","69","0.12025377295011054"
"72","35","true","false","155","0.08545611842737671"
"70","35","true","false","165","0.0736326059790445"
"73","35","true","false","157","0.07815053349995194"
"74","35","true","false","118","0.08680188407190234"
"75","35","true","false","70","0.11506296260694031"
"71","35","true","false","176","0.08420647890031721"
"72","35","true","false","156","0.0853599923099106"
"71","35","true","false","177","0.08439873113524944"
"74","35","true","false","119","0.08814764971642795"
"75","35","true","false","71","0.11842737671825435"
"70","35","true","false","166","0.07584350668076516"
"72","35","true","false","157","0.08459098337018167"
"73","35","true","false","158","0.07718927232529078"
"75","35","true","false","72","0.11496683648947419"
"74","35","true","false","120","0.08391810054791887"
"70","35","true","false","167","0.07517062385850236"
"71","35","true","false","178","0.0816110737287321"
"72","35","true","false","158","0.0860328751321734"
"73","35","true","false","159","0.07690089397289243"
"75","35","true","false","73","0.12169566471210227"
"74","35","true","false","121","0.08574449677977507"
"70","35","true","false","168","0.07776602903008747"
"73","35","true","false","160","0.07690089397289243"
"71","35","true","false","179","0.08295683937325772"
"75","35","true","false","74","0.11727386330866096"
"74","35","true","false","122","0.08132269537633376"
"72","35","true","false","159","0.08401422666538498"
"73","35","true","false","161","0.07718927232529078"
"70","35","true","false","169","0.07593963279823128"
"71","35","true","false","180","0.08141882149379986"
"72","35","true","false","160","0.08401422666538498"
"74","35","true","false","123","0.08430260501778333"
"75","35","true","false","75","0.12400269153128905"
"73","35","true","false","162","0.07709314620782466"
"70","35","true","false","170","0.07430548880130732"
"72","35","true","false","161","0.08766701912909737"
"74","35","true","false","124","0.08660963183697011"
"71","35","true","false","181","0.08180332596366433"
"73","35","true","false","163","0.07882341632221475"
"75","35","true","false","76","0.11910025954051716"
"74","35","true","false","125","0.09122368547534365"
"72","35","true","false","162","0.08680188407190234"
"71","35","true","false","182","0.08372584831298664"
"75","35","true","false","77","0.12236854753436509"
"70","35","true","false","171","0.0754590022109007"
"74","35","true","false","126","0.09439584735172546"
"72","35","true","false","163","0.09247332500240316"
"73","35","true","false","164","0.07757377679515524"
"75","35","true","false","78","0.11708161107372873"
"74","35","true","false","127","0.0896856675958858"
"72","35","true","false","164","0.09199269441507257"
"73","35","true","false","165","0.07680476785542632"
"75","35","true","false","79","0.12034989906757666"
"70","35","true","false","172","0.07142170527732385"
"71","35","true","false","183","0.08026530808420648"
"74","35","true","false","128","0.08632125348457176"
"72","35","true","false","165","0.09035855041814861"
"73","35","true","false","166","0.08122656925886763"
"75","35","true","false","80","0.11669710660386427"
"74","35","true","false","129","0.08622512736710564"
"72","35","true","false","166","0.0878592713640296"
"73","35","true","false","167","0.07901566855714698"
"75","35","true","false","81","0.11910025954051716"
"71","35","true","false","184","0.07805440738248583"
"70","35","true","false","173","0.07122945304239162"
"74","35","true","false","130","0.0853599923099106"
"73","35","true","false","168","0.07968855137940979"
"72","35","true","false","167","0.08651350571950399"
"75","35","true","false","82","0.1094876477939056"
"71","35","true","false","185","0.07584350668076516"
"73","35","true","false","169","0.07863116408728252"
"74","35","true","false","131","0.08747476689416514"
"72","35","true","false","168","0.08545611842737671"
"71","35","true","false","186","0.07401711044890896"
"70","35","true","false","174","0.06921080457560319"
"75","35","true","false","83","0.11198692684802461"
"72","35","true","false","169","0.08007305584927425"
"73","35","true","false","170","0.07709314620782466"
"74","35","true","false","132","0.08362972219552052"
"70","35","true","false","175","0.06796116504854369"
"75","35","true","false","84","0.10929539555897337"
"73","35","true","false","171","0.07411323656637508"
"71","35","true","false","187","0.07247909256945112"
"72","35","true","false","170","0.08055368643660482"
"74","35","true","false","133","0.08670575795443622"
"70","35","true","false","176","0.06661539940401807"
"71","35","true","false","188","0.07103720080745939"
"72","35","true","false","171","0.08353359607805441"
"75","35","true","false","85","0.11304431414015188"
"73","35","true","false","172","0.07738152456022301"
"74","35","true","false","134","0.08218783043352879"
"71","35","true","false","189","0.07267134480438335"
"75","35","true","false","86","0.11179467461309238"
"73","35","true","false","173","0.07094107468999328"
"70","35","true","false","177","0.06699990387388254"
"74","35","true","false","135","0.08439873113524944"
"72","35","true","false","172","0.0785350379698164"
"71","35","true","false","190","0.0735364798615784"
"73","35","true","false","174","0.07420936268384119"
"75","35","true","false","87","0.10833413438431222"
"71","35","true","false","191","0.07574738056329905"
"70","35","true","false","178","0.067384408343747"
"74","35","true","false","136","0.08170719984619822"
"75","35","true","false","88","0.11025665673363452"
"72","35","true","false","173","0.08247620878592714"
"73","35","true","false","175","0.06969143516293377"
"70","35","true","false","179","0.06488512928962799"
"71","35","true","false","192","0.07305584927424781"
"74","35","true","false","137","0.08026530808420648"
"75","35","true","false","89","0.11217917908295684"
"70","35","true","false","180","0.06584639046428915"
"71","35","true","false","193","0.07286359703931558"
"74","35","true","false","138","0.08295683937325772"
"72","35","true","false","174","0.07968855137940979"
"75","35","true","false","90","0.10871863885417668"
"73","35","true","false","176","0.07286359703931558"
"71","35","true","false","194","0.07344035374411227"
"74","35","true","false","139","0.08055368643660482"
"72","35","true","false","175","0.07882341632221475"
"73","35","true","false","177","0.07026819186773046"
"70","35","true","false","181","0.06748053446121312"
"75","35","true","false","91","0.11237143131788907"
"72","35","true","false","176","0.07959242526194367"
"74","35","true","false","140","0.08218783043352879"
"73","35","true","false","178","0.07420936268384119"
"71","35","true","false","195","0.07622801115062963"
"75","35","true","false","92","0.10727674709218495"
"74","35","true","false","141","0.07959242526194367"
"73","35","true","false","179","0.0747861193886379"
"71","35","true","false","196","0.07728539844275689"
"70","35","true","false","182","0.06853792175334038"
"72","35","true","false","177","0.07949629914447756"
"73","35","true","false","180","0.07468999327117178"
"75","35","true","false","93","0.11035278285110064"
"71","35","true","false","197","0.07988080361434202"
"74","35","true","false","142","0.07863116408728252"
"72","35","true","false","178","0.07757377679515524"
"70","35","true","false","183","0.06757666057867923"
"71","35","true","false","198","0.07757377679515524"
"74","35","true","false","143","0.07468999327117178"
"75","35","true","false","94","0.10852638661924445"
"72","35","true","false","179","0.07584350668076516"
"73","35","true","false","181","0.0735364798615784"
"71","35","true","false","199","0.07757377679515524"
"74","35","true","false","144","0.07459386715370567"
"70","35","true","false","184","0.06786503893107758"
"75","35","true","false","95","0.10833413438431222"
"71","35","true","false","200","0.07911179467461309"
"73","35","true","false","182","0.07507449774103624"
"74","35","true","false","145","0.07267134480438335"
"72","35","true","false","180","0.07420936268384119"
"75","35","true","false","96","0.10487359415553206"
"70","35","true","false","185","0.06719215610881477"
"73","35","true","false","183","0.0747861193886379"
"74","35","true","false","146","0.07132557915985774"
"72","35","true","false","181","0.07651638950302797"
"75","35","true","false","97","0.10554647697779487"
"76","35","true","false","0","0.34365086994136307"
"70","35","true","false","186","0.06767278669614535"
"72","35","true","false","182","0.07440161491877344"
"75","35","true","false","98","0.10593098144765933"
"76","35","true","false","1","0.37095068730173986"
"73","35","true","false","184","0.07593963279823128"
"74","35","true","false","147","0.07122945304239162"
"72","35","true","false","183","0.07709314620782466"
"75","35","true","false","99","0.10400845909833702"
"76","35","true","false","2","0.3178890704604441"
"70","35","true","false","187","0.06978756128039988"
"73","35","true","false","185","0.07440161491877344"
"75","35","true","false","100","0.1057387292127271"
"74","35","true","false","148","0.07344035374411227"
"76","35","true","false","3","0.3074113236566375"
"70","35","true","false","188","0.07094107468999328"
"75","35","true","false","101","0.10179755839661636"
"74","35","true","false","149","0.07017206575026434"
"73","35","true","false","186","0.07632413726809574"
"72","35","true","false","184","0.07190233586465443"
"76","35","true","false","4","0.28289916370277807"
"75","35","true","false","102","0.10372008074593868"
"74","35","true","false","150","0.06623089493415361"
"73","35","true","false","187","0.07468999327117178"
"72","35","true","false","185","0.07555512832836682"
"70","35","true","false","189","0.07007593963279823"
"74","35","true","false","151","0.06517350764202634"
"75","35","true","false","103","0.10391233298087091"
"73","35","true","false","188","0.07574738056329905"
"72","35","true","false","186","0.07122945304239162"
"76","35","true","false","5","0.2737671825434971"
"74","35","true","false","152","0.06132846294338172"
"75","35","true","false","104","0.10439296356820148"
"73","35","true","false","189","0.07536287609343459"
"72","35","true","false","187","0.07440161491877344"
"74","35","true","false","153","0.059886571181389986"
"76","35","true","false","6","0.2615591656253004"
"73","35","true","false","190","0.07430548880130732"
"75","35","true","false","105","0.10458521580313371"
"70","35","true","false","190","0.07122945304239162"
"74","35","true","false","154","0.06017494953378833"
"76","35","true","false","7","0.2608862828030376"
"75","35","true","false","106","0.10833413438431222"
"73","35","true","false","191","0.07276747092184947"
"72","35","true","false","188","0.07315197539171393"
"74","35","true","false","155","0.06209747188311064"
"70","35","true","false","191","0.06709602999134864"
"76","35","true","false","8","0.24906277035470537"
"73","35","true","false","192","0.07565125444583293"
"75","35","true","false","107","0.10891089108910891"
"74","35","true","false","156","0.06036720176872056"
"72","35","true","false","189","0.07142170527732385"
"76","35","true","false","9","0.240411419782755"
"75","35","true","false","108","0.10708449485725272"
"74","35","true","false","157","0.05950206671152552"
"72","35","true","false","190","0.06978756128039988"
"73","35","true","false","193","0.07392098433144285"
"70","35","true","false","192","0.06661539940401807"
"76","35","true","false","10","0.2332019609727963"
"75","35","true","false","109","0.10439296356820148"
"74","35","true","false","158","0.06046332788618668"
"73","35","true","false","194","0.07334422762664616"
"76","35","true","false","11","0.21782178217821782"
"75","35","true","false","110","0.10170143227915024"
"74","35","true","false","159","0.05930981447659329"
"73","35","true","false","195","0.07074882245506103"
"70","35","true","false","193","0.06421224646736519"
"76","35","true","false","12","0.2219552052292608"
"72","35","true","false","191","0.06949918292800154"
"75","35","true","false","111","0.10045179275209075"
"74","35","true","false","160","0.055945400365279244"
"73","35","true","false","196","0.07372873209651062"
"70","35","true","false","194","0.06353936364510238"
"76","35","true","false","13","0.2139767374795732"
"75","35","true","false","112","0.10170143227915024"
"72","35","true","false","192","0.07305584927424781"
"73","35","true","false","197","0.07497837162357013"
"76","35","true","false","14","0.20551763914255503"
"70","35","true","false","195","0.06257810247044122"
"75","35","true","false","113","0.10160530616168413"
"73","35","true","false","198","0.07151783139478997"
"74","35","true","false","161","0.056233778717677596"
"72","35","true","false","193","0.07065269633759493"
"70","35","true","false","196","0.06132846294338172"
"76","35","true","false","15","0.2034989906757666"
"75","35","true","false","114","0.10487359415553206"
"73","35","true","false","199","0.07209458809958666"
"74","35","true","false","162","0.05950206671152552"
"72","35","true","false","194","0.0686340478708065"
"70","35","true","false","197","0.06459675093722965"
"76","35","true","false","16","0.19186773046236663"
"75","35","true","false","115","0.10025954051715852"
"73","35","true","false","200","0.06815341728347592"
"74","35","true","false","163","0.05671440930500817"
"72","35","true","false","195","0.06949918292800154"
"76","35","true","false","17","0.1929251177544939"
"74","35","true","false","164","0.05517639142555032"
"70","35","true","false","198","0.06478900317216188"
"77","35","true","false","0","0.33759492454099777"
"75","35","true","false","116","0.10102854945688744"
"72","35","true","false","196","0.06728828222628087"
"76","35","true","false","18","0.18658079400173028"
"77","35","true","false","1","0.3679707776602903"
"75","35","true","false","117","0.10689224262232049"
"74","35","true","false","165","0.05700278765740652"
"76","35","true","false","19","0.1843698933000096"
"70","35","true","false","199","0.06709602999134864"
"72","35","true","false","197","0.06824954340094204"
"77","35","true","false","2","0.3037585311929251"
"75","35","true","false","118","0.10679611650485436"
"74","35","true","false","166","0.05719503989233875"
"70","35","true","false","200","0.06834566951840815"
"72","35","true","false","198","0.06565413822935692"
"76","35","true","false","20","0.180524848601365"
"75","35","true","false","119","0.10439296356820148"
"74","35","true","false","167","0.05738729212727098"
"77","35","true","false","3","0.28953186580794"
"76","35","true","false","21","0.18148610977602614"
"72","35","true","false","199","0.067384408343747"
"75","35","true","false","120","0.1051619725079304"
"74","35","true","false","168","0.05786792271460156"
"77","35","true","false","4","0.2752090743054888"
"76","35","true","false","22","0.178025569547246"
"72","35","true","false","200","0.06277035470537345"
"75","35","true","false","121","0.10554647697779487"
"74","35","true","false","169","0.05777179659713544"
"76","35","true","false","23","0.17302701143900798"
"77","35","true","false","5","0.2626165529174277"
"76","35","true","false","24","0.1699509756800923"
"75","35","true","false","122","0.10160530616168413"
"74","35","true","false","170","0.0587330577717966"
"78","35","true","false","0","0.3588387965010093"
"75","35","true","false","123","0.10429683745073537"
"74","35","true","false","171","0.06084783235605114"
"77","35","true","false","6","0.26684610208593673"
"76","35","true","false","25","0.16293376910506585"
"79","35","true","false","0","0.3473036624050755"
"75","35","true","false","124","0.10025954051715852"
"74","35","true","false","172","0.058156301066999906"
"78","35","true","false","1","0.36854753436508697"
"76","35","true","false","26","0.16226088628280302"
"77","35","true","false","7","0.2473325002403153"
"79","35","true","false","1","0.3683552821301548"
"75","35","true","false","125","0.09554936076131886"
"74","35","true","false","173","0.06055945400365279"
"78","35","true","false","2","0.3185619532827069"
"77","35","true","false","8","0.24435259059886572"
"76","35","true","false","27","0.1558204364125733"
"79","35","true","false","2","0.30952609824089206"
"75","35","true","false","126","0.094011342881861"
"77","35","true","false","9","0.23656637508411035"
"74","35","true","false","174","0.05911756224166106"
"78","35","true","false","3","0.3028933961357301"
"76","35","true","false","28","0.15610881476497165"
"79","35","true","false","3","0.2949149283860425"
"75","35","true","false","127","0.09574161299625109"
"77","35","true","false","10","0.22243583581659138"
"74","35","true","false","175","0.0594059405940594"
"78","35","true","false","4","0.27751610112467556"
"76","35","true","false","29","0.1508218783043353"
"75","35","true","false","128","0.10074017110448909"
"79","35","true","false","4","0.27818898394693836"
"74","35","true","false","176","0.05930981447659329"
"77","35","true","false","11","0.21657214265115832"
"76","35","true","false","30","0.15332115735845428"
"75","35","true","false","129","0.09920215322503124"
"78","35","true","false","5","0.26386619244448717"
"74","35","true","false","177","0.05950206671152552"
"77","35","true","false","12","0.21118908007305584"
"75","35","true","false","130","0.09862539652023455"
"76","35","true","false","31","0.15428241853311545"
"79","35","true","false","5","0.26751898490819953"
"78","35","true","false","6","0.2505046621166971"
"74","35","true","false","178","0.05757954436220321"
"77","35","true","false","13","0.20080745938671538"
"76","35","true","false","32","0.1539940401807171"
"79","35","true","false","6","0.26194367009516484"
"75","35","true","false","131","0.09900990099009901"
"78","35","true","false","7","0.24137268095741612"
"77","35","true","false","14","0.2059982697298856"
"79","35","true","false","7","0.24704412188791694"
"76","35","true","false","33","0.15428241853311545"
"75","35","true","false","132","0.09574161299625109"
"74","35","true","false","179","0.060078823416322216"
"77","35","true","false","15","0.20705565702201287"
"78","35","true","false","8","0.23925790637316158"
"79","35","true","false","8","0.2410843026050178"
"74","35","true","false","180","0.05661828318754206"
"77","35","true","false","16","0.20061520715178313"
"75","35","true","false","133","0.09641449581851388"
"76","35","true","false","34","0.15360953571085265"
"78","35","true","false","9","0.22839565509949053"
"79","35","true","false","9","0.22974142074401616"
"74","35","true","false","181","0.05652215707007594"
"77","35","true","false","17","0.19388637892915506"
"75","35","true","false","134","0.09939440545996348"
"76","35","true","false","35","0.1496683648947419"
"78","35","true","false","10","0.22358934922618476"
"79","35","true","false","10","0.22676151110256657"
"74","35","true","false","182","0.0538306257810247"
"75","35","true","false","135","0.09795251369797174"
"77","35","true","false","18","0.18254349706815343"
